Source,Target,Type,Id,Label,timeset,Weight
118,869,Undirected,4374,,,2
118,872,Undirected,4375,,,1436
118,874,Undirected,4376,,,174
118,875,Undirected,4377,,,42220
118,877,Undirected,4378,,,98994
118,884,Undirected,4379,,,2320758
118,885,Undirected,4380,,,300
118,894,Undirected,4381,,,24736
118,895,Undirected,4382,,,2600
118,902,Undirected,4383,,,228
118,910,Undirected,4384,,,4
118,911,Undirected,4385,,,1456
118,917,Undirected,4386,,,185234
118,926,Undirected,4387,,,3708
118,927,Undirected,4388,,,740
118,930,Undirected,4389,,,304994
118,937,Undirected,4390,,,36
118,943,Undirected,4391,,,2316
118,952,Undirected,4392,,,2
118,955,Undirected,4393,,,19162
118,956,Undirected,4394,,,14
118,963,Undirected,4395,,,232
118,967,Undirected,4396,,,1032
118,974,Undirected,4397,,,560
118,981,Undirected,4398,,,22
118,991,Undirected,4399,,,8648
118,993,Undirected,4400,,,4
119,179,Undirected,4404,,,6244358
119,230,Undirected,4405,,,88
119,254,Undirected,4406,,,252
119,531,Undirected,4407,,,127482
123,588,Undirected,4413,,,113686
124,129,Undirected,4446,,,18
124,135,Undirected,4447,,,56
124,143,Undirected,4448,,,6334
124,145,Undirected,4449,,,8870
124,146,Undirected,4450,,,780
124,149,Undirected,4451,,,4
124,156,Undirected,4452,,,2220
124,161,Undirected,4453,,,6
124,165,Undirected,4454,,,4
124,166,Undirected,4455,,,186
124,178,Undirected,4456,,,4
124,183,Undirected,4457,,,4
124,186,Undirected,4458,,,6
124,193,Undirected,4459,,,656
124,201,Undirected,4460,,,990
124,209,Undirected,4461,,,6
124,224,Undirected,4462,,,2
124,230,Undirected,4463,,,4712
124,239,Undirected,4464,,,2
124,255,Undirected,4465,,,28
124,266,Undirected,4466,,,42
124,268,Undirected,4467,,,8
124,273,Undirected,4468,,,2
124,278,Undirected,4469,,,12
124,280,Undirected,4470,,,2
124,281,Undirected,4471,,,7062
124,288,Undirected,4472,,,8
124,291,Undirected,4473,,,1454
124,295,Undirected,4474,,,2
124,305,Undirected,4475,,,188
124,313,Undirected,4476,,,54
124,317,Undirected,4477,,,6
124,318,Undirected,4478,,,148
124,324,Undirected,4479,,,6
124,330,Undirected,4480,,,2
124,338,Undirected,4481,,,116
124,341,Undirected,4482,,,2
124,344,Undirected,4483,,,82
124,349,Undirected,4484,,,2
124,350,Undirected,4485,,,4
124,351,Undirected,4486,,,364
124,356,Undirected,4487,,,2
124,357,Undirected,4488,,,2
124,358,Undirected,4489,,,16
124,365,Undirected,4490,,,16
124,375,Undirected,4491,,,2006
124,387,Undirected,4492,,,2
124,391,Undirected,4493,,,2
124,399,Undirected,4494,,,3762
124,405,Undirected,4495,,,2
124,406,Undirected,4496,,,1870
124,416,Undirected,4497,,,2
124,417,Undirected,4498,,,14
124,418,Undirected,4499,,,2
124,420,Undirected,4500,,,2
124,432,Undirected,4501,,,1268
124,442,Undirected,4502,,,2
124,443,Undirected,4503,,,18
124,447,Undirected,4504,,,106
124,452,Undirected,4505,,,4
124,459,Undirected,4506,,,650
124,469,Undirected,4507,,,2
124,475,Undirected,4508,,,1922
124,477,Undirected,4509,,,57506
124,494,Undirected,4510,,,18
124,504,Undirected,4511,,,2
124,505,Undirected,4512,,,4
124,513,Undirected,4513,,,2
124,517,Undirected,4514,,,902
124,518,Undirected,4515,,,2
124,520,Undirected,4516,,,2
124,526,Undirected,4517,,,40
124,530,Undirected,4518,,,392
124,533,Undirected,4519,,,8
124,543,Undirected,4520,,,12
124,544,Undirected,4521,,,2
124,547,Undirected,4522,,,236
124,549,Undirected,4523,,,20
124,557,Undirected,4524,,,24
124,559,Undirected,4525,,,30
124,564,Undirected,4526,,,10
124,568,Undirected,4527,,,22
124,584,Undirected,4528,,,4
124,586,Undirected,4529,,,2
124,588,Undirected,4530,,,1080
124,592,Undirected,4531,,,2
124,602,Undirected,4532,,,34
124,605,Undirected,4533,,,22
124,608,Undirected,4534,,,62
124,609,Undirected,4535,,,64
124,654,Undirected,4536,,,2
124,655,Undirected,4537,,,10
124,656,Undirected,4538,,,84
124,672,Undirected,4539,,,112
124,676,Undirected,4540,,,294
124,679,Undirected,4541,,,12
124,682,Undirected,4542,,,20
124,683,Undirected,4543,,,2
124,689,Undirected,4544,,,8
124,690,Undirected,4545,,,10
124,708,Undirected,4546,,,50
124,709,Undirected,4547,,,30
124,713,Undirected,4548,,,28
124,720,Undirected,4549,,,65624
124,725,Undirected,4550,,,2
124,727,Undirected,4551,,,72
124,729,Undirected,4552,,,70
124,737,Undirected,4553,,,178
124,739,Undirected,4554,,,10
124,741,Undirected,4555,,,16
124,743,Undirected,4556,,,14
124,748,Undirected,4557,,,752
124,751,Undirected,4558,,,6
124,770,Undirected,4559,,,276
124,771,Undirected,4560,,,2
124,773,Undirected,4561,,,6
124,776,Undirected,4562,,,4
124,777,Undirected,4563,,,56
124,782,Undirected,4564,,,10
124,785,Undirected,4565,,,2
124,789,Undirected,4566,,,8
124,791,Undirected,4567,,,6
124,795,Undirected,4568,,,6
124,797,Undirected,4569,,,6
124,802,Undirected,4570,,,10
124,807,Undirected,4571,,,32
124,817,Undirected,4572,,,4
124,827,Undirected,4573,,,38
124,829,Undirected,4574,,,54
124,836,Undirected,4575,,,740
124,848,Undirected,4576,,,2
124,849,Undirected,4577,,,12
124,853,Undirected,4578,,,6
124,854,Undirected,4579,,,4
124,856,Undirected,4580,,,2
124,859,Undirected,4581,,,20
124,872,Undirected,4582,,,110
124,874,Undirected,4583,,,4
124,877,Undirected,4584,,,54
124,902,Undirected,4585,,,2
124,916,Undirected,4586,,,4
124,930,Undirected,4587,,,2022
124,938,Undirected,4588,,,2
124,952,Undirected,4589,,,6
124,955,Undirected,4590,,,250
124,959,Undirected,4591,,,8
124,963,Undirected,4592,,,8
124,972,Undirected,4593,,,8
124,976,Undirected,4594,,,4
124,977,Undirected,4595,,,54
124,981,Undirected,4596,,,4
124,986,Undirected,4597,,,4
124,991,Undirected,4598,,,96
124,993,Undirected,4599,,,22
124,994,Undirected,4600,,,10
124,997,Undirected,4601,,,10
125,447,Undirected,4606,,,32
125,550,Undirected,4607,,,80
125,588,Undirected,4608,,,16
125,727,Undirected,4609,,,164022
125,932,Undirected,4610,,,33611736
125,955,Undirected,4611,,,32
126,156,Undirected,4622,,,153174
126,264,Undirected,4623,,,754307456
126,326,Undirected,4624,,,714596160
126,383,Undirected,4625,,,2420
126,432,Undirected,4626,,,4852
126,443,Undirected,4627,,,192144
126,471,Undirected,4628,,,3080
126,495,Undirected,4629,,,5060
126,588,Undirected,4630,,,60098
126,727,Undirected,4631,,,364010
126,737,Undirected,4632,,,1416
126,808,Undirected,4633,,,1320
126,955,Undirected,4634,,,31788
128,526,Undirected,4643,,,2
129,156,Undirected,4655,,,222
129,344,Undirected,4656,,,114
129,350,Undirected,4657,,,4
129,417,Undirected,4658,,,60
129,459,Undirected,4659,,,52
129,494,Undirected,4660,,,2
129,526,Undirected,4661,,,2
129,544,Undirected,4662,,,2
129,568,Undirected,4663,,,2
129,588,Undirected,4664,,,84
129,672,Undirected,4665,,,16
129,709,Undirected,4666,,,4
129,713,Undirected,4667,,,2
129,725,Undirected,4668,,,2
129,727,Undirected,4669,,,2
129,737,Undirected,4670,,,4
129,827,Undirected,4671,,,2
129,829,Undirected,4672,,,58
129,853,Undirected,4673,,,2
129,872,Undirected,4674,,,94
129,877,Undirected,4675,,,62
129,916,Undirected,4676,,,20
129,955,Undirected,4677,,,14
129,991,Undirected,4678,,,68
130,131,Undirected,4679,,,31715518464
130,132,Undirected,4680,,,31716493312
130,291,Undirected,4681,,,4931284480
131,132,Undirected,4683,,,31651504128
131,291,Undirected,4684,,,4920842240
132,291,Undirected,4687,,,4922276352
134,239,Undirected,4689,,,4542044672
134,241,Undirected,4690,,,4654618112
134,391,Undirected,4691,,,2099554560
135,156,Undirected,4709,,,1612
135,182,Undirected,4710,,,382369728
135,193,Undirected,4711,,,1916
135,278,Undirected,4712,,,30
135,288,Undirected,4713,,,2
135,291,Undirected,4714,,,42
135,313,Undirected,4715,,,6
135,344,Undirected,4716,,,3038
135,365,Undirected,4717,,,14
135,375,Undirected,4718,,,966
135,432,Undirected,4719,,,308
135,443,Undirected,4720,,,36
135,447,Undirected,4721,,,46
135,452,Undirected,4722,,,2110
135,469,Undirected,4723,,,10
135,477,Undirected,4724,,,188006
135,494,Undirected,4725,,,2
135,526,Undirected,4726,,,2
135,547,Undirected,4727,,,3038
135,549,Undirected,4728,,,60
135,584,Undirected,4729,,,60
135,588,Undirected,4730,,,3168
135,605,Undirected,4731,,,4
135,609,Undirected,4732,,,28
135,655,Undirected,4733,,,12
135,670,Undirected,4734,,,82750336
135,690,Undirected,4735,,,24
135,691,Undirected,4736,,,1106
135,701,Undirected,4737,,,14
135,708,Undirected,4738,,,268
135,709,Undirected,4739,,,4
135,727,Undirected,4740,,,12
135,729,Undirected,4741,,,2
135,737,Undirected,4742,,,6426
135,785,Undirected,4743,,,30
135,793,Undirected,4744,,,4852
135,827,Undirected,4745,,,3032
135,853,Undirected,4746,,,3030
135,856,Undirected,4747,,,30
135,884,Undirected,4748,,,2
135,955,Undirected,4749,,,96
135,965,Undirected,4750,,,6
135,967,Undirected,4751,,,1444
135,991,Undirected,4752,,,62
135,1000,Undirected,4753,,,2
142,588,Undirected,4759,,,1086
142,727,Undirected,4760,,,62728
142,829,Undirected,4761,,,2278
143,146,Undirected,4782,,,11748
143,156,Undirected,4783,,,1622460
143,177,Undirected,4784,,,19908
143,186,Undirected,4785,,,706
143,230,Undirected,4786,,,156468
143,266,Undirected,4787,,,706
143,282,Undirected,4788,,,830
143,303,Undirected,4789,,,4506
143,313,Undirected,4790,,,22728
143,324,Undirected,4791,,,24532
143,339,Undirected,4792,,,596
143,375,Undirected,4793,,,305344
143,406,Undirected,4794,,,1352226
143,432,Undirected,4795,,,206532
143,442,Undirected,4796,,,105336
143,443,Undirected,4797,,,8
143,447,Undirected,4798,,,41706
143,452,Undirected,4799,,,913014
143,459,Undirected,4800,,,4785294
143,469,Undirected,4801,,,6006
143,475,Undirected,4802,,,54322
143,494,Undirected,4803,,,3530
143,513,Undirected,4804,,,4176
143,517,Undirected,4805,,,970338
143,533,Undirected,4806,,,268
143,547,Undirected,4807,,,908
143,568,Undirected,4808,,,2088
143,588,Undirected,4809,,,19926
143,609,Undirected,4810,,,4284
143,672,Undirected,4811,,,568
143,681,Undirected,4812,,,564618
143,718,Undirected,4813,,,1616
143,727,Undirected,4814,,,250
143,737,Undirected,4815,,,12980
143,741,Undirected,4816,,,48098
143,742,Undirected,4817,,,664
143,766,Undirected,4818,,,1055176
143,777,Undirected,4819,,,6600
143,809,Undirected,4820,,,2006
143,827,Undirected,4821,,,2270
143,866,Undirected,4822,,,13568
143,872,Undirected,4823,,,17338
143,877,Undirected,4824,,,296
143,930,Undirected,4825,,,32925704
143,945,Undirected,4826,,,11006830
143,952,Undirected,4827,,,832
143,955,Undirected,4828,,,1718
143,976,Undirected,4829,,,6058
143,991,Undirected,4830,,,42194
144,443,Undirected,4838,,,2
144,452,Undirected,4839,,,18
144,518,Undirected,4840,,,405440
144,588,Undirected,4841,,,4
144,672,Undirected,4842,,,6
144,872,Undirected,4843,,,2
144,967,Undirected,4844,,,2
144,991,Undirected,4845,,,2
145,156,Undirected,4856,,,195444
145,158,Undirected,4857,,,10400
145,165,Undirected,4858,,,26204
145,192,Undirected,4859,,,397421888
145,230,Undirected,4860,,,8879561728
145,237,Undirected,4861,,,26202
145,265,Undirected,4862,,,138736352
145,303,Undirected,4863,,,37440
145,313,Undirected,4864,,,57168
145,330,Undirected,4865,,,3196
145,344,Undirected,4866,,,20962
145,348,Undirected,4867,,,14047318016
145,356,Undirected,4868,,,4436
145,382,Undirected,4869,,,132978288
145,385,Undirected,4870,,,6658
145,432,Undirected,4871,,,2836
145,462,Undirected,4872,,,6658
145,475,Undirected,4873,,,10664
145,526,Undirected,4874,,,13588
145,547,Undirected,4875,,,42102
145,550,Undirected,4876,,,62180
145,557,Undirected,4877,,,1972
145,586,Undirected,4878,,,2032
145,588,Undirected,4879,,,302898
145,605,Undirected,4880,,,2032
145,609,Undirected,4881,,,986
145,683,Undirected,4882,,,4866
145,708,Undirected,4883,,,492
145,709,Undirected,4884,,,2820
145,725,Undirected,4885,,,3196
145,727,Undirected,4886,,,34394
145,737,Undirected,4887,,,47422
145,763,Undirected,4888,,,20784
145,776,Undirected,4889,,,2182546
145,779,Undirected,4890,,,1438
145,807,Undirected,4891,,,11768
145,827,Undirected,4892,,,156
145,829,Undirected,4893,,,600
145,836,Undirected,4894,,,1182520
145,853,Undirected,4895,,,10392
145,877,Undirected,4896,,,2896
145,894,Undirected,4897,,,138048
145,955,Undirected,4898,,,446248
145,972,Undirected,4899,,,9588
145,991,Undirected,4900,,,2970
145,997,Undirected,4901,,,986
146,156,Undirected,4927,,,2316598
146,177,Undirected,4928,,,2651470
146,289,Undirected,4929,,,243004
146,291,Undirected,4930,,,5488
146,303,Undirected,4931,,,17922
146,304,Undirected,4932,,,37604
146,305,Undirected,4933,,,1242224
146,313,Undirected,4934,,,177240
146,326,Undirected,4935,,,2232
146,339,Undirected,4936,,,8202
146,375,Undirected,4937,,,180022
146,390,Undirected,4938,,,120
146,405,Undirected,4939,,,6
146,406,Undirected,4940,,,86706
146,416,Undirected,4941,,,20
146,432,Undirected,4942,,,128764
146,443,Undirected,4943,,,30
146,447,Undirected,4944,,,6016
146,452,Undirected,4945,,,8580
146,459,Undirected,4946,,,150
146,469,Undirected,4947,,,56
146,475,Undirected,4948,,,1459280
146,494,Undirected,4949,,,30
146,517,Undirected,4950,,,1361952
146,526,Undirected,4951,,,384
146,533,Undirected,4952,,,314
146,547,Undirected,4953,,,4248
146,588,Undirected,4954,,,11456
146,608,Undirected,4955,,,1272
146,676,Undirected,4956,,,224
146,681,Undirected,4957,,,1020
146,695,Undirected,4958,,,23166
146,713,Undirected,4959,,,1176
146,718,Undirected,4960,,,3298
146,727,Undirected,4961,,,94
146,737,Undirected,4962,,,2314
146,739,Undirected,4963,,,30
146,741,Undirected,4964,,,1008032
146,766,Undirected,4965,,,1744
146,777,Undirected,4966,,,52372
146,798,Undirected,4967,,,85952
146,807,Undirected,4968,,,44
146,827,Undirected,4969,,,28
146,829,Undirected,4970,,,6
146,866,Undirected,4971,,,702
146,872,Undirected,4972,,,108
146,877,Undirected,4973,,,8
146,884,Undirected,4974,,,46
146,930,Undirected,4975,,,2687882
146,955,Undirected,4976,,,44
148,367,Undirected,4977,,,590
149,166,Undirected,4988,,,488
149,224,Undirected,4989,,,2
149,288,Undirected,4990,,,2
149,406,Undirected,4991,,,32
149,432,Undirected,4992,,,18
149,447,Undirected,4993,,,4
149,494,Undirected,4994,,,2
149,508,Undirected,4995,,,2
149,526,Undirected,4996,,,2
149,547,Undirected,4997,,,18
149,557,Undirected,4998,,,2
149,588,Undirected,4999,,,40
149,605,Undirected,5000,,,2
149,609,Undirected,5001,,,4
149,709,Undirected,5002,,,2
149,729,Undirected,5003,,,12
149,737,Undirected,5004,,,8
149,739,Undirected,5005,,,2
149,741,Undirected,5006,,,4
149,807,Undirected,5007,,,2
149,827,Undirected,5008,,,8
149,829,Undirected,5009,,,2
149,854,Undirected,5010,,,2
149,872,Undirected,5011,,,4
149,955,Undirected,5012,,,12
149,986,Undirected,5013,,,2
149,991,Undirected,5014,,,2
155,156,Undirected,5025,,,40
155,201,Undirected,5026,,,19380
155,291,Undirected,5027,,,52691840
155,304,Undirected,5028,,,159690
155,344,Undirected,5029,,,31938
155,432,Undirected,5030,,,320200
155,447,Undirected,5031,,,367034
155,530,Undirected,5032,,,26180
155,540,Undirected,5033,,,112200
155,547,Undirected,5034,,,224
155,588,Undirected,5035,,,129288
155,609,Undirected,5036,,,5462
155,681,Undirected,5037,,,472
155,690,Undirected,5038,,,168
155,708,Undirected,5039,,,9782
155,709,Undirected,5040,,,808
155,713,Undirected,5041,,,42
155,727,Undirected,5042,,,155720
155,729,Undirected,5043,,,19282
155,737,Undirected,5044,,,34626
155,739,Undirected,5045,,,42
155,773,Undirected,5046,,,40
155,807,Undirected,5047,,,830
155,808,Undirected,5048,,,12256992
155,827,Undirected,5049,,,63876
155,872,Undirected,5050,,,278
155,943,Undirected,5051,,,12
155,955,Undirected,5052,,,3548
155,967,Undirected,5053,,,37818
155,991,Undirected,5054,,,63960
156,165,Undirected,5093,,,214
156,166,Undirected,5094,,,5224688
156,177,Undirected,5095,,,223684
156,183,Undirected,5096,,,126
156,186,Undirected,5097,,,118
156,209,Undirected,5098,,,8138
156,214,Undirected,5099,,,24
156,230,Undirected,5100,,,29738
156,232,Undirected,5101,,,19836
156,262,Undirected,5102,,,30
156,264,Undirected,5103,,,1113116
156,278,Undirected,5104,,,8
156,288,Undirected,5105,,,692
156,291,Undirected,5106,,,26984
156,303,Undirected,5107,,,89168
156,305,Undirected,5108,,,74204
156,313,Undirected,5109,,,3359006
156,326,Undirected,5110,,,246652
156,335,Undirected,5111,,,17298
156,339,Undirected,5112,,,1428
156,344,Undirected,5113,,,204
156,356,Undirected,5114,,,104
156,365,Undirected,5115,,,152
156,375,Undirected,5116,,,205940
156,383,Undirected,5117,,,5895298
156,402,Undirected,5118,,,96
156,406,Undirected,5119,,,115020
156,416,Undirected,5120,,,74
156,420,Undirected,5121,,,218
156,432,Undirected,5122,,,107762
156,434,Undirected,5123,,,17096
156,442,Undirected,5124,,,4144
156,443,Undirected,5125,,,82
156,447,Undirected,5126,,,15356
156,452,Undirected,5127,,,224698
156,459,Undirected,5128,,,23076
156,469,Undirected,5129,,,55720
156,475,Undirected,5130,,,515890
156,494,Undirected,5131,,,434
156,508,Undirected,5132,,,2
156,517,Undirected,5133,,,1428794
156,526,Undirected,5134,,,684
156,530,Undirected,5135,,,50
156,536,Undirected,5136,,,258264
156,543,Undirected,5137,,,48
156,547,Undirected,5138,,,5338
156,564,Undirected,5139,,,684
156,577,Undirected,5140,,,196
156,586,Undirected,5141,,,1656
156,588,Undirected,5142,,,28398
156,605,Undirected,5143,,,516
156,609,Undirected,5144,,,47546
156,655,Undirected,5145,,,32
156,664,Undirected,5146,,,587398
156,666,Undirected,5147,,,36
156,672,Undirected,5148,,,3226
156,679,Undirected,5149,,,244
156,681,Undirected,5150,,,107184
156,687,Undirected,5151,,,12
156,690,Undirected,5152,,,418
156,708,Undirected,5153,,,1674
156,709,Undirected,5154,,,102
156,713,Undirected,5155,,,30
156,718,Undirected,5156,,,6112
156,727,Undirected,5157,,,10282
156,730,Undirected,5158,,,1372
156,737,Undirected,5159,,,4262
156,739,Undirected,5160,,,64
156,741,Undirected,5161,,,121796
156,755,Undirected,5162,,,12
156,757,Undirected,5163,,,6
156,771,Undirected,5164,,,8
156,773,Undirected,5165,,,30
156,777,Undirected,5166,,,7224
156,787,Undirected,5167,,,2
156,791,Undirected,5168,,,66
156,795,Undirected,5169,,,60
156,797,Undirected,5170,,,120
156,807,Undirected,5171,,,476
156,808,Undirected,5172,,,83364
156,810,Undirected,5173,,,72
156,829,Undirected,5174,,,212
156,839,Undirected,5175,,,4
156,848,Undirected,5176,,,30
156,849,Undirected,5177,,,326
156,866,Undirected,5178,,,46
156,872,Undirected,5179,,,5112
156,877,Undirected,5180,,,1254
156,884,Undirected,5181,,,18554
156,894,Undirected,5182,,,30
156,930,Undirected,5183,,,1209686
156,937,Undirected,5184,,,20742
156,943,Undirected,5185,,,3496
156,952,Undirected,5186,,,8
156,955,Undirected,5187,,,8180
156,963,Undirected,5188,,,44
156,967,Undirected,5189,,,4042
156,978,Undirected,5190,,,80
156,991,Undirected,5191,,,6196
158,230,Undirected,5199,,,204915520
158,237,Undirected,5200,,,4
158,341,Undirected,5201,,,2
158,344,Undirected,5202,,,146490
158,382,Undirected,5203,,,10548
158,547,Undirected,5204,,,2
158,588,Undirected,5205,,,98368
158,708,Undirected,5206,,,2
158,727,Undirected,5207,,,2876
158,729,Undirected,5208,,,22
158,737,Undirected,5209,,,193176
158,770,Undirected,5210,,,2
158,776,Undirected,5211,,,2
158,827,Undirected,5212,,,2
158,932,Undirected,5213,,,28
158,963,Undirected,5214,,,18
158,991,Undirected,5215,,,8
161,432,Undirected,5223,,,6
161,447,Undirected,5224,,,4
161,588,Undirected,5225,,,10
161,827,Undirected,5226,,,6
161,864,Undirected,5227,,,2
161,872,Undirected,5228,,,4
161,955,Undirected,5229,,,4
162,303,Undirected,5238,,,84
162,588,Undirected,5239,,,14
162,609,Undirected,5240,,,4
162,655,Undirected,5241,,,2
162,737,Undirected,5242,,,2
162,807,Undirected,5243,,,2
165,192,Undirected,5252,,,5696
165,230,Undirected,5253,,,3394
165,237,Undirected,5254,,,2
165,265,Undirected,5255,,,4356
165,344,Undirected,5256,,,2
165,588,Undirected,5257,,,170
165,708,Undirected,5258,,,2
165,713,Undirected,5259,,,2
165,727,Undirected,5260,,,4
165,729,Undirected,5261,,,2
165,737,Undirected,5262,,,4
165,770,Undirected,5263,,,276
165,791,Undirected,5264,,,2
165,797,Undirected,5265,,,2
165,827,Undirected,5266,,,2
165,859,Undirected,5267,,,2
165,955,Undirected,5268,,,8
165,991,Undirected,5269,,,2
165,997,Undirected,5270,,,2
166,222,Undirected,5285,,,1174
166,288,Undirected,5286,,,30
166,304,Undirected,5287,,,273732
166,344,Undirected,5288,,,136866
166,406,Undirected,5289,,,5954
166,432,Undirected,5290,,,98150
166,447,Undirected,5291,,,203864
166,475,Undirected,5292,,,1008
166,494,Undirected,5293,,,1366
166,508,Undirected,5294,,,4694
166,568,Undirected,5295,,,1604
166,588,Undirected,5296,,,233154
166,605,Undirected,5297,,,6
166,609,Undirected,5298,,,400
166,655,Undirected,5299,,,4694
166,672,Undirected,5300,,,3122
166,683,Undirected,5301,,,31322
166,690,Undirected,5302,,,33288
166,708,Undirected,5303,,,2982
166,709,Undirected,5304,,,275884
166,713,Undirected,5305,,,6818
166,727,Undirected,5306,,,98124
166,729,Undirected,5307,,,3096
166,737,Undirected,5308,,,146826
166,797,Undirected,5309,,,11096
166,814,Undirected,5310,,,514
166,827,Undirected,5311,,,1488
166,829,Undirected,5312,,,3890
166,849,Undirected,5313,,,26
166,853,Undirected,5314,,,5758
166,872,Undirected,5315,,,514
166,877,Undirected,5316,,,408
166,955,Undirected,5317,,,5272
166,976,Undirected,5318,,,2516
166,990,Undirected,5319,,,514
166,991,Undirected,5320,,,701290
168,588,Undirected,5325,,,10
168,729,Undirected,5326,,,6
177,216,Undirected,5353,,,1740346
177,232,Undirected,5354,,,46998168
177,278,Undirected,5355,,,102
177,302,Undirected,5356,,,9852
177,305,Undirected,5357,,,8
177,313,Undirected,5358,,,5506
177,339,Undirected,5359,,,422244
177,344,Undirected,5360,,,190
177,375,Undirected,5361,,,36550
177,406,Undirected,5362,,,72634
177,432,Undirected,5363,,,30426
177,447,Undirected,5364,,,2940
177,452,Undirected,5365,,,26844
177,475,Undirected,5366,,,1069934
177,588,Undirected,5367,,,4118
177,656,Undirected,5368,,,70
177,676,Undirected,5369,,,980
177,718,Undirected,5370,,,27510
177,727,Undirected,5371,,,2036
177,741,Undirected,5372,,,44382
177,777,Undirected,5373,,,27934
177,798,Undirected,5374,,,244
177,807,Undirected,5375,,,156
177,872,Undirected,5376,,,110
177,877,Undirected,5377,,,156
177,930,Undirected,5378,,,18596
177,955,Undirected,5379,,,12
178,255,Undirected,5383,,,42
178,432,Undirected,5384,,,2
178,588,Undirected,5385,,,4
178,729,Undirected,5386,,,4
178,829,Undirected,5387,,,2
178,902,Undirected,5388,,,2
178,959,Undirected,5389,,,8
179,230,Undirected,5395,,,16484
179,254,Undirected,5396,,,364
179,531,Undirected,5397,,,1106764
179,588,Undirected,5398,,,16336
180,313,Undirected,5403,,,8
181,344,Undirected,5405,,,19066
181,588,Undirected,5406,,,19066
181,612,Undirected,5407,,,710551680
182,344,Undirected,5411,,,251526
182,547,Undirected,5412,,,251526
182,588,Undirected,5413,,,251526
182,670,Undirected,5414,,,5400509952
182,737,Undirected,5415,,,503052
182,827,Undirected,5416,,,251526
182,853,Undirected,5417,,,251526
183,230,Undirected,5433,,,108
183,255,Undirected,5434,,,2
183,266,Undirected,5435,,,8
183,280,Undirected,5436,,,6
183,344,Undirected,5437,,,4
183,375,Undirected,5438,,,436
183,432,Undirected,5439,,,138
183,447,Undirected,5440,,,16
183,459,Undirected,5441,,,416
183,460,Undirected,5442,,,8
183,475,Undirected,5443,,,38
183,494,Undirected,5444,,,2
183,526,Undirected,5445,,,22
183,544,Undirected,5446,,,24
183,547,Undirected,5447,,,48
183,586,Undirected,5448,,,2
183,588,Undirected,5449,,,92
183,608,Undirected,5450,,,16
183,609,Undirected,5451,,,4
183,672,Undirected,5452,,,2
183,729,Undirected,5453,,,2
183,739,Undirected,5454,,,16
183,777,Undirected,5455,,,12
183,788,Undirected,5456,,,8
183,807,Undirected,5457,,,2
183,877,Undirected,5458,,,2
183,896,Undirected,5459,,,8
183,955,Undirected,5460,,,28
183,963,Undirected,5461,,,192
183,968,Undirected,5462,,,8
183,977,Undirected,5463,,,2
183,991,Undirected,5464,,,6
183,994,Undirected,5465,,,80
183,997,Undirected,5466,,,4
186,201,Undirected,5481,,,8
186,266,Undirected,5482,,,2
186,313,Undirected,5483,,,2
186,324,Undirected,5484,,,2
186,344,Undirected,5485,,,2
186,375,Undirected,5486,,,130
186,406,Undirected,5487,,,320
186,432,Undirected,5488,,,12
186,447,Undirected,5489,,,18
186,475,Undirected,5490,,,8
186,494,Undirected,5491,,,10
186,518,Undirected,5492,,,2
186,530,Undirected,5493,,,70
186,533,Undirected,5494,,,2
186,547,Undirected,5495,,,4
186,586,Undirected,5496,,,2
186,588,Undirected,5497,,,20
186,672,Undirected,5498,,,4
186,679,Undirected,5499,,,2
186,708,Undirected,5500,,,6
186,727,Undirected,5501,,,2
186,729,Undirected,5502,,,2
186,737,Undirected,5503,,,18
186,743,Undirected,5504,,,2
186,797,Undirected,5505,,,4
186,827,Undirected,5506,,,12
186,829,Undirected,5507,,,2
186,872,Undirected,5508,,,2
186,877,Undirected,5509,,,4
186,926,Undirected,5510,,,52
186,955,Undirected,5511,,,10
186,956,Undirected,5512,,,2
186,991,Undirected,5513,,,6
186,993,Undirected,5514,,,2
192,230,Undirected,5522,,,47030336
192,237,Undirected,5523,,,5696
192,265,Undirected,5524,,,286982304
192,344,Undirected,5525,,,113168
192,382,Undirected,5526,,,616696
192,588,Undirected,5527,,,217738
192,727,Undirected,5528,,,63750
192,737,Undirected,5529,,,230
192,779,Undirected,5530,,,70
192,807,Undirected,5531,,,80
192,829,Undirected,5532,,,2
192,955,Undirected,5533,,,36
193,237,Undirected,5543,,,5262
193,313,Undirected,5544,,,170
193,344,Undirected,5545,,,648
193,469,Undirected,5546,,,30
193,477,Undirected,5547,,,21241828
193,543,Undirected,5548,,,100
193,547,Undirected,5549,,,6
193,549,Undirected,5550,,,6360
193,588,Undirected,5551,,,1572
193,609,Undirected,5552,,,636
193,655,Undirected,5553,,,664
193,672,Undirected,5554,,,270
193,690,Undirected,5555,,,1284
193,727,Undirected,5556,,,311786
193,737,Undirected,5557,,,676
193,773,Undirected,5558,,,20
193,872,Undirected,5559,,,20
193,877,Undirected,5560,,,6
193,991,Undirected,5561,,,58
198,501,Undirected,5568,,,47582
198,588,Undirected,5569,,,4
198,737,Undirected,5570,,,8
199,291,Undirected,5572,,,6124
199,727,Undirected,5573,,,267968
201,291,Undirected,5585,,,1279954
201,351,Undirected,5586,,,508648480
201,356,Undirected,5587,,,8
201,365,Undirected,5588,,,554
201,432,Undirected,5589,,,5296
201,443,Undirected,5590,,,152
201,447,Undirected,5591,,,297620
201,530,Undirected,5592,,,43424416
