actor_id	rank
726590	3.257595546147051e-08
726604	1.8675432400759817e-08
726704	3.881097886811156e-08
726800	1.6270388280803665e-08
726875	1.7695524026759606e-08
726936	1.9113326783396406e-08
726970	1.8002458325450276e-08
726979	1.3479851894534784e-08
727013	3.307208450943324e-08
727082	1.7210105468996882e-08
727159	1.562650831951513e-08
727224	1.7757020527921048e-08
727227	1.5788620594567162e-08
727292	1.6815236504646644e-08
727422	2.1725822486103922e-08
727482	2.7430280580746704e-08
727571	1.3479851894534784e-08
727592	1.623448342077084e-08
727809	2.0376945643251276e-08
727952	1.65836146848237e-08
727984	1.3479851894534784e-08
728056	1.3479851894534784e-08
728243	3.554016462139997e-08
728370	1.6834158406191683e-08
728407	3.1797336516373246e-08
728450	1.8060962940772244e-08
728768	1.664820603291062e-08
728776	1.5908373672314537e-08
728822	2.1174854038624602e-08
728837	3.491619307904678e-08
728853	4.251822736393085e-08
728866	1.897854345915517e-08
728952	1.6982958241286636e-08
728997	1.541694525122385e-08
729071	2.9874914771624264e-08
729186	1.6717610611523956e-08
729255	1.6625568735382127e-08
729277	2.2230640395513435e-08
729381	1.7523571023422166e-08
729436	3.1612114371150166e-08
729696	3.409542222405963e-08
729697	1.7065949600194784e-08
729723	2.0376383001916676e-08
729791	1.7516360267843284e-08
729870	1.603512350391817e-08
729873	1.9517092517287033e-08
729897	6.216689866154318e-08
729968	1.6722759170339526e-08
729972	1.62793073813066e-08
730123	2.086317097407623e-07
730137	5.233270704740958e-08
730187	2.6414919878971267e-08
730388	2.079585448858736e-08
730511	6.299756845714896e-08
730704	2.166821210811978e-08
730811	6.877287145295775e-08
730823	3.6060585447357246e-08
731031	1.8304967126228152e-08
731144	2.6007311946809616e-08
731158	1.3479851894534784e-08
731232	1.696379135800026e-08
731252	1.3479851894534784e-08
731266	1.7821817453753204e-08
731270	4.54177187405311e-08
731337	3.4783307558062816e-08
731399	1.9771059498404434e-08
731464	1.3479851894534784e-08
731497	1.3479851894534784e-08
731614	1.7102798281753886e-08
731673	2.7577245754706318e-08
731692	1.7144172969609444e-08
731721	1.3479851894534784e-08
731722	2.533419042474157e-08
731829	1.6045884155990596e-08
732010	2.4040148696912798e-08
732100	1.92553566701639e-08
732116	1.6463048893002142e-08
732166	1.3479851894534784e-08
732181	1.3479851894534784e-08
732185	1.3479851894534784e-08
732257	1.7938666555466196e-08
732491	1.3479851894534784e-08
732525	1.4976551934696763e-08
732573	1.6190673595345767e-08
732652	2.5513383892805186e-08
733158	1.6556845206110884e-08
733195	1.78585274845167e-08
733217	3.019142252582327e-08
733282	1.9060331553888006e-08
733288	1.7288444417335352e-07
733326	1.314649309550213e-07
733364	1.8055454666451797e-08
733438	1.3479851894534784e-08
733626	1.3479851894534784e-08
733650	1.5265159686040438e-08
733773	1.568803648338796e-08
733877	2.184039875469519e-08
734007	1.4847016519862465e-08
734162	1.6627201671103802e-08
734200	2.017055628822016e-08
734411	3.988732640982846e-08
734414	1.6074901645870962e-08
734537	1.7343398641153403e-08
734593	1.3479851894534784e-08
734639	1.582068032005702e-08
734686	1.3479851894534784e-08
734749	1.681374007957844e-08
734943	1.56927568366262e-08
735015	2.3036479689010864e-08
735022	1.3479851894534784e-08
735125	1.3479851894534784e-08
735155	1.8395699020818688e-08
735178	1.7476016427415643e-08
735197	1.4646912073765757e-07
735227	2.108953277652519e-08
735270	1.7519278322754876e-08
735288	1.3479851894534784e-08
735314	8.524182555228446e-08
735355	1.3479851894534784e-08
735365	1.603982084664338e-08
735684	1.594626115850925e-08
735708	1.628853304228937e-08
735717	2.7617802501063884e-08
735851	1.8239416126369476e-08
735966	1.6673755699174994e-08
736001	2.3836640261849183e-08
736085	1.758687928242492e-08
736171	1.6813970925444466e-08
736319	1.5708366035458095e-08
736506	1.514730980596685e-08
736583	1.6356924733070015e-08
736584	2.5990141350870794e-08
736631	2.3403274060076132e-08
736697	1.3479851894534784e-08
736843	1.3479851894534784e-08
736868	1.6424181116215895e-08
736979	2.3563820300731634e-08
737355	1.683579202985297e-08
737364	1.3479851894534784e-08
737454	1.568601743688727e-08
737477	1.364528669673914e-07
737638	2.350391163261117e-08
737664	3.028485369814326e-08
737712	1.6717562917070158e-08
737750	2.8917783765419382e-08
737767	1.9283820297524013e-07
737821	4.1182874421700917e-08
737907	2.4289252558863164e-08
737920	3.89174572650249e-08
737941	3.588225130220647e-08
737948	1.8339434718506238e-08
737984	2.2099245910242136e-08
738047	1.775870615788167e-08
738053	1.6260582738928483e-08
738183	2.0367892686422718e-08
738381	1.7078532277868e-08
738383	1.684705227389045e-08
738413	4.538670912531463e-08
738484	1.7421101071475396e-08
738535	1.638225228803819e-08
738651	2.0011264219290114e-08
738700	2.9784118057182584e-08
738724	4.71731455261911e-08
738754	1.819254263204735e-08
738898	1.3479851894534784e-08
738972	2.188980294036787e-08
739061	2.3356724612853338e-08
739070	6.641648989799117e-08
739213	1.632962955554978e-08
739304	2.1195862487359473e-08
739339	1.3479851894534784e-08
739555	2.3976188976399597e-08
739622	4.018294256656574e-08
739624	1.6990902775409984e-08
739656	1.0574832904409696e-07
739791	1.5984714575682242e-08
739815	1.3479851894534784e-08
739851	1.3479851894534784e-08
739891	1.7911791142197272e-08
739984	1.3479851894534784e-08
740003	1.658884596518035e-08
740168	1.8633114013556285e-08
740461	1.6372850771583758e-08
740480	1.6399657472109445e-08
740576	2.502950095391571e-08
740725	2.820503550661837e-08
740794	2.1359726642526748e-08
740978	2.351651586818614e-08
741037	2.195609019389737e-08
741106	8.790432675656167e-08
741109	1.3479851894534784e-08
741125	2.1020027115353577e-08
741153	1.6093666040465988e-08
741216	1.740866200161645e-08
741229	2.352823580631011e-08
741240	5.338959252558897e-08
741251	1.8532501419183067e-08
741268	2.178118944511899e-08
741391	1.6856214382351494e-08
741529	1.7089956836105036e-08
741807	2.2846504759752052e-08
741836	2.3033675495773266e-08
741970	1.7410470525055117e-08
742154	1.8915677396048163e-08
742403	1.6383790736722658e-08
742736	5.2095525711307005e-08
742788	1.9007396798007974e-08
742829	1.6953719785447578e-08
742884	2.2887728452523903e-08
743095	2.1375742350594477e-08
743122	1.3479851894534784e-08
743172	1.3479851894534784e-08
743246	2.352397574007699e-08
743291	3.574542523223423e-08
743526	1.3479851894534784e-08
743527	5.27883454422049e-08
743549	1.3479851894534784e-08
743706	1.8462180608680594e-08
743778	1.6351381170033762e-08
743833	2.2839093936967676e-08
743865	2.7863438248763214e-08
743929	1.3479851894534784e-08
744059	1.3479851894534784e-08
744067	1.5158604517208492e-08
744221	1.592721129750067e-08
744379	1.8747215899266046e-08
744406	1.7441620713118964e-08
744411	3.2504898642634586e-08
744427	1.3479851894534784e-08
744430	2.868995460692629e-08
744482	1.739289654938233e-08
744556	1.8421232312541752e-08
744569	1.6420496650428706e-08
744634	1.596015999779273e-08
744755	4.017987375521672e-08
744771	1.5865906936534556e-08
744949	4.493553419062478e-08
744973	8.689541264420459e-08
745333	1.3479851894534784e-08
745424	1.3479851894534784e-08
745429	2.148945652710208e-08
745532	2.1251175437708303e-07
745535	2.1751846462804925e-08
745718	1.6798740845496615e-08
745781	1.601183205993331e-08
745794	2.083027989143651e-08
745885	2.1431702137010396e-08
745966	1.593294081288322e-08
746078	1.8234449102612113e-08
746119	1.6458655592108616e-08
746130	3.2125042716110365e-08
746152	1.862792373049966e-08
746221	3.6889454762864686e-08
746230	5.268636955185237e-08
746276	1.3479851894534784e-08
746282	1.3479851894534784e-08
746482	1.6069476209593293e-08
746837	2.3776279990730287e-08
747051	2.422679982160584e-08
747110	6.05422673382877e-08
747378	2.5060928491594224e-08
747633	1.0713935902285591e-07
747670	3.5957363862992605e-08
747836	2.988124019015677e-08
747928	1.6162886161060003e-08
747955	2.797727887513005e-08
748043	1.5132575954544362e-08
748069	1.3479851894534784e-08
748094	1.6036059205151252e-08
748181	1.876497094513993e-08
748348	2.8255572219763437e-08
748444	2.2284080955676393e-08
748532	3.11844403220522e-08
748586	3.424544266741703e-08
748632	4.0612961296307125e-08
748691	2.941573563334634e-08
748740	4.9156149242288776e-08
748791	2.327585824233942e-08
748828	1.527600968233384e-08
748856	2.425766694163023e-08
748913	2.3143406825075128e-08
748944	2.386904611369779e-08
748949	2.011542793472004e-08
749025	3.661135296261667e-08
749094	1.4884828619987326e-08
749118	1.7823242321708968e-08
749285	3.353619002160946e-08
749374	3.430844518706898e-08
749383	1.8026935006765228e-08
749486	2.1822625240941357e-08
749551	2.597355819037328e-08
749572	2.6794496940384274e-08
749603	2.0548220500989052e-08
749812	1.3479851894534784e-08
749833	1.51781130009211e-08
749864	1.598050058573946e-08
749881	1.5399038024152837e-08
750019	1.9450563838526437e-08
750081	1.638430255712307e-08
750121	3.0806416548580536e-08
750148	1.6214339172711048e-08
750276	1.7413649407283475e-08
750514	1.6707812764399787e-08
750553	2.7115103913975656e-08
750641	2.5844591743390214e-08
750648	2.7949913027625216e-08
750726	1.9900187153294795e-08
750999	2.4216093206521363e-08
751076	1.5350034141040465e-08
751171	1.3479851894534784e-08
751272	2.228040180948771e-08
751274	1.7535215651972602e-08
751330	1.3479851894534784e-08
751424	1.9896358567775902e-08
751537	1.7453583404963525e-08
751697	1.6426656575517173e-08
751899	1.6411032009979217e-08
752114	2.9217866839154774e-08
752126	1.9717858410807422e-08
752130	1.960943446555944e-08
752137	1.7095398762230063e-08
752258	2.6031838056540636e-08
752491	1.7844179174746588e-08
752514	1.5603232457313904e-08
752778	2.7563727330423076e-08
752802	2.2909090741543102e-08
752885	1.7407329435686286e-08
753057	1.75862267225437e-08
753206	5.916852111173074e-08
753512	4.729624659829661e-08
753570	4.303192035431988e-08
753669	9.97050819035151e-08
753891	1.623825773800428e-08
753914	1.3479851894534784e-08
753917	3.741067742983509e-08
753919	3.541568575944346e-08
754048	1.8241187182787517e-08
754221	2.79129202400095e-08
754264	5.749114133738945e-08
754333	1.6095280412111558e-08
754356	1.560397336020282e-08
754445	1.6170437864046764e-08
754478	1.5571770111834602e-08
754633	1.6566631895762e-08
754700	2.6231629485892298e-08
754712	2.23184460932458e-08
754723	5.533169003097711e-08
754768	2.7588711121171653e-08
754770	2.361354939465107e-08
754849	1.902484004598552e-08
754921	2.067485394746441e-08
755058	1.3479851894534784e-08
755191	4.670076369025012e-08
755209	1.3479851894534784e-08
755327	2.7782851298714067e-08
755354	1.575483038807211e-08
755392	1.6388156925023083e-08
755587	1.3479851894534784e-08
755776	1.3479851894534784e-08
755797	1.69470888854314e-08
755825	2.8869204785669024e-08
755842	2.0353461138101325e-08
755844	2.8990426477952565e-08
756205	1.3479851894534784e-08
756501	2.832358123607157e-08
756669	3.763408766558863e-08
756862	1.8228055799626774e-08
756960	1.757350566542083e-08
757125	3.5053994007336916e-08
757408	1.5374882417095142e-08
757503	1.3479851894534784e-08
757508	2.2911133648030026e-08
757524	1.7619451168224037e-08
757611	2.3242892469993953e-08
757637	1.3479851894534784e-08
757721	1.7545371906662063e-08
757752	8.013925087560207e-08
757811	1.603012659273945e-08
757855	2.5831723927792245e-08
757942	3.945723210842394e-08
758001	1.9171154774681202e-08
758033	1.750019010372579e-08
758452	3.312029010185276e-08
758493	2.133043857678899e-08
758558	1.596928373637742e-08
758568	1.3479851894534784e-08
758570	2.5554781782782652e-08
758832	1.5532909758743446e-08
758858	3.803643600184997e-08
758931	2.305545823300871e-08
759011	1.3479851894534784e-08
759062	3.25990216804028e-08
759228	1.3479851894534784e-08
759245	1.5533427922865747e-08
759355	4.544745384979295e-08
759372	2.5303709246565957e-08
759449	1.3479851894534784e-08
759522	1.3479851894534784e-08
759578	1.8961408857940486e-08
759680	2.676376010158895e-08
759730	1.3479851894534784e-08
759811	1.3479851894534784e-08
759848	3.447880603691618e-08
759887	2.5661090388724826e-08
759958	1.3479851894534784e-08
760096	1.7460599050456473e-08
760143	1.3479851894534784e-08
760204	1.4190349927999646e-07
760562	2.6151680152809993e-08
760601	1.751869063650547e-08
760798	1.67035839921616e-08
760836	1.8654864209502942e-08
760855	1.3479851894534784e-08
761042	2.314908871108604e-08
761129	1.7995375020944405e-08
761151	6.678122378886648e-08
761231	2.8607547320100367e-08
761253	2.4530522876618607e-08
761257	1.3479851894534784e-08
761285	2.3517179557505465e-08
761483	2.2969519456034934e-08
761514	2.8530320155807767e-08
761536	1.3479851894534784e-08
761605	1.3479851894534784e-08
761623	1.3479851894534784e-08
761766	2.292484084442813e-08
761844	1.3479851894534784e-08
761865	1.3479851894534784e-08
761923	4.4517541248179646e-08
762030	1.8105910770750842e-08
762088	2.2185353099728968e-08
762126	4.86150583237192e-08
762280	2.0003754581883007e-08
762437	2.3294697934462104e-08
762598	1.566048688619304e-08
762604	1.6548506564927118e-08
762626	5.590948701882643e-08
762769	1.3479851894534784e-08
762815	1.3479851894534784e-08
762914	1.9673011117811444e-08
762915	2.1390464798460737e-08
762949	1.3479851894534784e-08
762956	3.171253509848461e-08
763082	3.076112257313497e-08
763086	1.8020662226672708e-08
763230	1.3479851894534784e-08
763436	1.5402619696348125e-08
763451	2.102942060628788e-08
763528	1.713423890139244e-08
763588	2.4945866665359244e-08
763605	5.2946180185334516e-08
763609	1.4820190059885923e-08
763760	1.3479851894534784e-08
764107	1.7885367161652114e-08
764664	1.3479851894534784e-08
764737	1.770171481571321e-08
764767	6.990733351912702e-08
765000	1.5062167286413835e-08
765123	1.548241533740767e-08
765153	2.1984816877648102e-08
765213	1.3479851894534784e-08
765314	1.8583017047244984e-08
765332	4.583078990924369e-08
765387	1.8961095041213424e-08
765396	1.6991958435630766e-08
765408	1.9826293455029764e-08
765506	3.783513154769701e-08
765510	1.3479851894534784e-08
765551	1.561622535513027e-08
765578	7.817025314415087e-08
765691	2.2357294251089657e-08
765740	9.083132667707086e-08
765746	2.984688510032856e-08
765790	1.8736892379743127e-08
765825	1.5976059242196957e-08
765921	2.6129223978344998e-08
766076	2.322301192922695e-08
766082	2.2392200014327897e-08
766102	2.1851238049959603e-08
766193	1.3479851894534784e-08
766197	2.7922775275880023e-08
766263	2.753860963125e-08
766403	2.6933430517129333e-08
766500	1.852294909716149e-08
766574	7.074788302860363e-08
766596	2.103582986980044e-08
766621	2.3614887810211972e-08
766656	1.7965049956626687e-08
766679	1.3479851894534784e-08
766693	2.736970901173624e-08
766788	2.7882317796114352e-08
767070	1.7900812594112885e-08
767083	6.19234556222458e-08
767105	1.3479851894534784e-08
767261	3.539258437000115e-08
767313	6.870575019224645e-08
767331	2.116040692790783e-08
767351	2.8876803229965906e-08
767650	1.6807701519313837e-08
767671	1.3479851894534784e-08
767834	1.5741598597008823e-08
767857	2.0808048741229343e-08
767876	1.7106546725238397e-08
767890	1.9181591591496337e-08
767972	1.7190975519228808e-08
768052	1.3479851894534784e-08
768067	2.5993834749932403e-08
768077	2.296901239163278e-08
768095	2.5439627782974014e-08
768105	1.8362837755267103e-08
768156	6.067110631697743e-08
768163	1.0574832904409696e-07
768321	2.490577262314443e-08
768466	1.68991989103415e-08
768467	2.5909294806942744e-08
768592	1.8970449470487483e-08
768677	1.3479851894534784e-08
768747	1.7445196189182355e-08
768751	1.616095678792828e-08
768870	1.58047508762515e-08
768942	1.9920003470087536e-08
769152	1.670372488352489e-08
769634	3.464262070160371e-08
769730	1.3479851894534784e-08
769789	1.6794810142588902e-08
769850	1.9570506062473698e-08
769861	3.4425812204300614e-08
769871	1.5615643240222883e-07
769982	2.2407755559123612e-08
770029	1.721286683301859e-08
770298	2.0726810499693862e-08
770352	1.7529520026468484e-08
770464	1.610156431393078e-08
770480	1.4377665332585145e-07
770527	1.3479851894534784e-08
770578	2.0698713042737696e-08
770590	1.6519394777057415e-08
770596	1.3479851894534784e-08
770620	1.545270620585732e-08
770632	1.76849199668142e-08
770743	2.3537483800584598e-08
770817	4.814296286725666e-08
770988	2.090668728350371e-08
771039	1.5872226008904438e-08
771113	2.6694142340387856e-08
771133	1.6169150240982368e-08
771193	6.303481407142214e-08
771339	3.0787360961653345e-08
771387	2.3465188252089078e-08
771396	1.3479851894534784e-08
771411	2.7381247807975462e-08
771547	2.657198652990357e-08
771869	2.8843993155579033e-08
771968	2.0425729686558185e-08
772071	2.1795689874035774e-08
772413	5.351017269599867e-08
772420	4.9275480439240704e-08
772507	1.3479851894534784e-08
772569	1.565514461611165e-08
772570	4.141334788203676e-08
772642	3.209913823401858e-08
772727	4.9345604583743446e-08
772886	2.2973935109105404e-08
772933	2.2911648352911593e-08
772937	2.1021254377199126e-08
773005	1.5002226037460823e-08
773037	1.0257084310561257e-07
773158	2.4090392349903618e-08
773186	5.0057129011563516e-08
773380	1.3479851894534784e-08
773400	6.058446025252418e-08
773453	2.371523579336774e-08
773467	1.5890414046221706e-08
773524	2.9754793711945924e-08
773529	3.4726585009011366e-08
773533	1.3479851894534784e-08
773597	1.869149579987043e-08
773875	2.910989963002951e-08
774164	7.382338706668385e-08
774383	2.2884822323054997e-08
774398	1.577424757198923e-08
774455	3.7363453184082935e-08
774654	1.9601796144284757e-08
774788	1.3479851894534784e-08
774791	7.484805983288106e-08
774794	4.391087133900385e-08
774965	1.8831340472144815e-08
775139	1.7493084592440837e-08
775170	1.3479851894534784e-08
775189	1.3479851894534784e-08
775203	2.3778325065517893e-08
775227	1.3479851894534784e-08
775380	1.8149643870802345e-08
775393	1.3479851894534784e-08
775844	1.596457167415698e-08
775911	1.3479851894534784e-08
776019	1.6942925565154935e-08
776056	1.9146146920571403e-08
776519	1.5787763972046582e-08
776747	1.3479851894534784e-08
776780	1.5250246820956717e-08
776816	1.2508993470561494e-07
776998	2.749094001140641e-08
777125	1.8511412497029833e-08
777126	1.6179312404114455e-08
777143	2.447994585964165e-08
777185	2.2237084261083552e-08
777240	1.620587521630176e-08
777363	1.3479851894534784e-08
777696	1.6567077521107547e-08
777712	2.6760738287042517e-07
777748	1.7949107363379178e-08
777823	1.5758410579894263e-08
777993	1.8459589308965057e-08
778048	2.514454214960055e-08
778101	2.6537231535581287e-08
778171	1.5863235559231997e-08
778473	1.875054880046524e-08
778686	2.855465968841348e-08
778710	1.3479851894534784e-08
778745	2.297267223067869e-08
778793	1.6144752868327892e-08
778802	1.566605512044048e-08
778821	1.3479851894534784e-08
778828	5.673154988428392e-08
778870	1.948402617960721e-08
778873	1.748948902888605e-08
778890	1.638997923943689e-08
779003	1.3479851894534784e-08
779047	1.4960036611327027e-07
779050	1.780311860403883e-08
779157	2.007896194394983e-08
779501	4.1623523899204776e-08
779525	1.3479851894534784e-08
779748	2.3248610361239925e-08
779767	1.604761811868933e-08
779786	2.1466975235191385e-08
779834	2.6550948004925712e-08
779992	1.5344307007925065e-08
780154	2.29355066381337e-08
780350	1.7245483204190575e-08
780449	1.3479851894534784e-08
780485	1.4930768533827137e-07
780562	9.899944452002693e-08
780600	1.9285077898815018e-08
780655	1.6175370192865302e-08
780807	1.668388230072995e-08
781059	1.3479851894534784e-08
781077	7.298526882337351e-08
781373	2.0152741003768058e-08
781455	2.049143527811974e-08
781488	1.5083872904465854e-08
781561	5.956245050270654e-08
781659	1.6450895660192626e-08
781746	1.3479851894534784e-08
781888	2.481680194327704e-08
782091	2.3192581831662032e-08
782127	2.2052742424021884e-08
782170	4.3547064660642474e-08
782193	6.400231338580773e-08
782311	1.3479851894534784e-08
782317	1.6448009520313495e-08
782440	3.6859896489557224e-08
782446	9.552430767633104e-08
782562	1.639218966982919e-08
782571	2.1297445490344496e-08
782704	5.3808335341931516e-08
782854	2.0899343641989267e-08
783042	1.3479851894534784e-08
783069	3.50442789055339e-08
783082	1.7990589121271653e-08
783092	1.5156017040337253e-08
783242	1.883228860852663e-08
783245	3.129080444001033e-08
783247	7.28138456670622e-08
783430	1.673511998613738e-08
783448	1.6700007282529153e-08
783502	1.6395927067735997e-08
783754	2.3008525540734175e-08
783759	3.1258883670916224e-08
783875	1.7945245528403754e-08
783988	1.721551679838336e-08
784180	1.6808101683790157e-08
784196	3.713220911951647e-08
784262	2.8434145133545575e-08
784333	2.5129225051588593e-08
784414	1.3479851894534784e-08
784417	1.7305242213186496e-08
784439	2.380270305727918e-08
784448	1.6219052832732954e-08
784502	1.590026656897845e-08
784533	1.6232781273650898e-08
784597	2.3500251109941326e-08
784666	2.0678630940526995e-08
784742	1.0640019478820165e-07
784781	2.897271322431896e-08
784901	1.3479851894534784e-08
784953	2.6394829546185844e-08
784957	1.59760907700675e-08
784999	1.3479851894534784e-08
785009	3.0221083436179795e-08
785111	2.283516583567611e-08
785214	2.3211928469444264e-08
785258	1.616586554067289e-08
785344	1.3479851894534784e-08
785493	1.5730690660219167e-08
785518	3.062139431630348e-08
785544	1.3479851894534784e-08
785576	2.1753371062883073e-08
785641	2.8514834707083547e-08
785655	1.7637845949950216e-08
785676	1.3479851894534784e-08
785824	1.3479851894534784e-08
785939	3.4377184037035116e-08
786006	1.3479851894534784e-08
786187	1.3479851894534784e-08
786213	3.565845962170336e-08
786236	2.717667164179214e-08
786238	2.6813221174848178e-08
786258	4.223144597759255e-08
786325	1.6473275423524676e-08
786394	2.6003129597578673e-08
786551	2.0152279619266294e-08
786669	1.8188061644104235e-08
786704	2.6075651886418407e-08
786912	1.3479851894534784e-08
786968	1.5958378344267275e-08
787046	1.736425953829161e-08
787155	1.3479851894534784e-08
787265	1.3479851894534784e-08
787361	5.7523649888769546e-08
787421	2.8945930057622246e-08
787449	1.851048974012883e-08
787519	2.5187386125894844e-08
787652	1.3479851894534784e-08
787655	2.8496818662105378e-08
787658	2.001169468607499e-08
787791	1.818909141098265e-08
787913	1.8903597473142085e-08
788092	1.730476677979431e-08
788096	9.378952705912377e-08
788144	1.5445781888825322e-08
788216	2.6684660025476625e-08
788266	3.6385926678977715e-08
788293	1.651768706836218e-08
788439	3.23432946413834e-08
788456	1.883232942716336e-08
788473	1.8371715210773123e-08
788583	1.847264427667487e-08
788783	5.1053950885334155e-08
788827	3.006654707898507e-08
788910	1.3479851894534784e-08
789034	1.586250343668911e-08
789137	2.7688671915257502e-08
789159	1.562136391142129e-08
789215	2.7038965315029645e-08
789512	2.7280903147964037e-08
789671	1.770679324415605e-08
789709	3.255552818998547e-08
789911	2.0046734617150262e-08
790119	1.8620985706812248e-08
790215	3.7407460347423335e-08
790343	2.8817200909731772e-08
790580	1.736232478669188e-08
790842	3.909219909073118e-08
790995	2.0757810031484806e-08
790999	1.6224935411160338e-08
791000	1.681073946286748e-07
791083	3.06642945727524e-08
791091	1.3479851894534784e-08
791189	1.3479851894534784e-08
791222	1.3479851894534784e-08
791247	1.7337850325134746e-08
791275	2.4182317322879688e-08
791283	2.370016880198026e-08
791309	9.454256372979728e-08
791348	2.7290181318492683e-08
791437	2.5205187296710258e-08
791642	1.4913552275062783e-08
791658	3.8017408572029903e-08
791698	1.3479851894534784e-08
791757	2.0263539443219003e-08
791758	2.1582383863711514e-07
791794	6.627912845583829e-08
791850	3.544368978404467e-08
791968	2.4279232974578814e-08
791985	3.8763131635585135e-08
792046	2.949340818711183e-08
792171	2.5590404592831573e-08
792284	1.3479851894534784e-08
792287	4.655697775719449e-08
792378	3.747350059260779e-08
792413	1.602685013073693e-08
792416	1.6209168370279656e-08
792845	1.7851107591139973e-08
792925	2.1061618503819883e-08
792959	1.9091420918332452e-08
792981	1.3479851894534784e-08
793037	1.6266439084374265e-08
793041	2.4899578515255183e-08
793344	1.8848909062656823e-08
793406	1.7791761900309776e-08
793454	1.888568782039134e-08
793485	2.3001169046465785e-08
793516	1.810020692430259e-08
793561	2.45638483484352e-08
793671	1.5851448219758703e-08
793701	2.47655276242162e-08
793761	1.6115111542154616e-08
793774	3.664566591500288e-08
793847	1.3479851894534784e-08
793869	2.4569923848636258e-08
793984	2.659682637870927e-08
794087	1.6505380034578856e-08
794283	2.0177718433554704e-08
794318	1.9379229636531206e-08
794394	1.821532807867533e-08
794449	1.918090824317511e-08
794498	2.8070205176810397e-08
794579	3.113822010155002e-08
794591	3.357839059476877e-08
794802	1.3479851894534784e-08
794828	3.6744109090451114e-08
794999	1.3479851894534784e-08
795125	1.6868102618533805e-07
795177	1.8448461769455412e-08
795197	8.766427576210024e-08
795289	5.250817896765577e-08
795368	1.8765269390271194e-08
795382	1.6624103979553082e-08
795437	1.3479851894534784e-08
795488	1.3479851894534784e-08
795598	2.919566786248818e-08
795789	2.0024559306152952e-08
795990	1.6463381897169875e-08
796050	1.3479851894534784e-08
796084	1.3479851894534784e-08
796120	1.6099351574920923e-08
796136	3.457112808454917e-08
796316	2.2283223024935012e-08
796339	1.670346757217359e-08
796361	1.3479851894534784e-08
796413	1.7017861268145534e-08
796508	2.285415250662043e-08
796529	2.9428699321844235e-08
796573	3.020604986838684e-08
796574	1.1168718486665577e-07
796623	1.3479851894534784e-08
796633	1.932242332588134e-08
796697	1.7029615549881846e-08
796717	1.6971705172613866e-08
796780	2.3166057697094737e-08
797129	1.3479851894534784e-08
797170	1.3479851894534784e-08
797185	1.5561593965029547e-08
797725	1.4511775224921725e-08
797758	2.1571250067127102e-08
797780	1.3479851894534784e-08
797801	2.41671093265886e-08
797921	1.556510555689301e-08
798086	1.7412945851488682e-08
798147	7.022074950094976e-08
798175	1.6132247187235532e-08
798305	1.594446020639798e-08
798335	2.1929651380509742e-08
798637	1.669890884821203e-08
798800	2.894380630359376e-08
798838	1.3479851894534784e-08
799038	3.7392906175849307e-08
799078	3.449909388292376e-08
799124	2.939341296143838e-08
799311	1.867739920991688e-08
799346	4.085467485421648e-08
799353	8.721934695160702e-08
799360	1.3479851894534784e-08
799430	1.3479851894534784e-08
799573	4.5648536616409915e-08
799608	2.1817653265296214e-08
800166	1.5749082542734694e-08
800198	2.2282625844869127e-08
800251	1.3479851894534784e-08
800352	3.115425142537965e-08
800375	4.6973468984457125e-08
800645	4.370967949583076e-08
800668	1.846273325667037e-08
800728	3.1708822880680986e-08
800753	2.4501027344678486e-08
800791	1.3479851894534784e-08
800848	1.635889009000316e-08
800933	1.3479851894534784e-08
800987	2.0701235700231162e-08
801017	1.672433363950924e-08
801097	2.3994547481022647e-08
801451	2.3402092807136663e-08
801454	2.7599191679088094e-08
801507	1.669784194321913e-08
801549	3.428794501801573e-08
801689	1.3479851894534784e-08
802117	1.8141584059124836e-08
802130	1.3479851894534784e-08
802209	4.651448282021197e-08
802339	1.3479851894534784e-08
802700	1.3479851894534784e-08
802731	1.8165142364075708e-08
802805	1.638200899604469e-08
802901	2.2580771011337e-08
803013	2.165763497671125e-08
803094	1.3479851894534784e-08
803311	3.488225142653325e-08
803398	1.8948084352301274e-08
803518	1.6108240563931843e-08
803607	2.1906418774777055e-08
803621	1.0574832904409696e-07
803666	2.4537773017755016e-08
803701	1.6774392347447344e-08
803765	1.773055140714851e-08
803826	1.6375265174439293e-08
803954	1.8038334542532567e-08
803976	1.0470830076719135e-07
804071	1.897280846519405e-08
804265	1.7617972618475033e-08
804339	1.7422334431013102e-08
804385	1.704392554149533e-08
804386	1.3479851894534784e-08
804457	2.120064095876735e-08
804532	2.115841286122611e-08
804543	2.097105099524535e-08
804608	2.0311467917812078e-08
804610	1.6767479915199258e-08
804625	1.3479851894534784e-08
804653	2.4482175229455935e-08
804683	1.790622590083034e-08
804684	3.6649473013335126e-08
804738	1.6193159123424624e-08
804763	1.7565137936779148e-08
804994	1.6308495626525712e-08
805046	2.756434581762333e-08
805073	1.7508314102072752e-08
805142	2.0379812185510748e-08
805181	2.3745252975409363e-08
805184	1.634247006335696e-08
805238	3.0561326209375165e-08
805273	2.0466055263573688e-08
805274	2.7717920626189384e-08
805384	1.7084479798864698e-08
805405	2.7158785232877487e-08
805567	2.6998523118678024e-08
805654	3.10149172322725e-08
805724	1.3479851894534784e-08
805830	1.6220076380018854e-08
806056	1.8920171204404924e-08
806089	1.3479851894534784e-08
806152	1.3479851894534784e-08
806320	6.64518024742623e-08
