actor_id,_c1
11569930,6750
7143571,6748
57469823,6747
45370463,6746
67733299,6746
65732472,6745
12077877,6744
70913784,6743
12577557,6740
96273470,6739
38562630,6738
5211017,6737
59162870,6737
84175619,6736
4698322,6735
26102846,6734
1911039,6734
110988,6731
6928740,6731
5456533,6729
25768714,6729
17426603,6727
1506076,6727
228695,6726
11701651,6720
11934099,6720
32889038,6720
4198115,6719
50202518,6718
16981248,6717
4957653,6716
6806011,6716
33438670,6715
38511765,6713
48994755,6711
8583900,6708
30500175,6708
87703006,6705
24794698,6702
5135385,6699
57215674,6698
426388,6698
70687432,6698
44178713,6698
68185854,6698
86022371,6695
88224541,6695
90512,6695
11387611,6694
9079960,6694
72719739,6693
42855440,6693
409321,6692
891580,6692
20604138,6692
36483874,6690
67510194,6689
611168,6689
53823544,6687
82974181,6687
3889375,6687
1364012,6683
12435965,6683
743706,6680
44984607,6679
1020987,6679
105274,6678
35297465,6677
3855564,6675
24910512,6674
8672915,6672
122028,6672
6571459,6671
14862922,6671
35181442,6670
87816466,6670
8262166,6669
29850,6669
30969346,6668
3931908,6664
1828519,6664
66245915,6662
6473,6661
27641251,6659
95136,6657
7128213,6657
1697911,6656
57164938,6656
70381,6655
4036816,6655
68016962,6653
17067434,6653
35233707,6652
79668270,6651
44278943,6650
15965696,6649
3796719,6649
43994174,6648
10355528,6646
12912489,6643
27059919,6641
6310047,6637
2468979,6636
377279,6636
24903211,6635
2138339,6635
60611498,6634
15201589,6629
1308621,6626
83683299,6626
26596258,6625
8862728,6625
31748064,6623
7767781,6623
112444,6623
52016913,6622
594824,6619
74762245,6619
81188,6619
339166,6618
4782928,6617
2046265,6616
951580,6615
86595134,6614
104845,6613
65463771,6611
84230217,6611
38097062,6611
215702,6611
25141164,6606
24685590,6605
1297371,6604
61441606,6604
9410171,6604
432127,6602
4647417,6602
75834393,6598
1137485,6598
23458084,6596
68288738,6595
22369562,6595
85207062,6594
8851,6593
2748555,6592
49116362,6589
52702992,6587
4503403,6587
46647141,6585
62831500,6585
68797556,6581
426437,6579
33685575,6577
83625235,6577
24550914,6576
421339,6569
4639210,6568
68247954,6567
8086956,6567
74563035,6566
640797,6566
1096701,6566
5864173,6563
67920359,6561
23529759,6560
31067185,6560
65675,6559
84552746,6559
78623567,6558
3650755,6555
93578,6555
237508,6553
934260,6552
4781841,6550
77170615,6550
605483,6549
216080,6549
19672699,6549
9682332,6548
91006235,6548
15972415,6547
5013932,6547
81613543,6546
76492593,6545
6626818,6545
83935027,6544
5662298,6543
71339389,6541
55419169,6540
6317158,6537
19560973,6537
20243687,6533
226720,6532
13808299,6529
62114487,6529
63402166,6528
13204332,6526
83741774,6526
158471,6525
69394951,6525
531482,6523
74088584,6522
83992908,6521
112729,6518
88149643,6517
17039389,6516
12821956,6515
25089672,6514
10992720,6512
61932035,6511
57168459,6510
17802178,6509
15090643,6508
55065,6508
14237,6507
7189118,6507
61877805,6506
84361555,6505
1036677,6504
23084104,6501
748691,6498
287816,6498
25656809,6498
664177,6495
71095173,6493
2721089,6493
1462701,6492
2887858,6491
16154263,6491
85349728,6490
4994954,6489
18403005,6487
41773797,6486
25045024,6486
914548,6483
4971975,6482
69997842,6482
3060199,6480
1177434,6478
57012152,6478
19196536,6478
48686014,6473
52708216,6472
84486756,6470
22409868,6469
7608904,6464
49450970,6463
4582016,6462
89199772,6459
85697660,6458
11812946,6458
60270290,6456
55027538,6453
13564,6453
6042212,6450
61094176,6448
2982494,6447
2947595,6447
76265544,6447
831867,6446
15338540,6446
6017470,6445
66626,6445
4512430,6444
1499307,6443
74962615,6441
18510752,6439
50202648,6438
70488531,6436
48026050,6434
22076,6433
310393,6431
28612,6429
45925,6429
2601819,6428
40197031,6427
72675,6425
34130804,6425
977469,6423
90519523,6422
49399980,6421
675997,6420
53090002,6420
71673522,6418
63692188,6417
85495047,6417
15894767,6416
62562642,6415
74253257,6413
72051783,6413
5497832,6412
43357585,6412
86611768,6411
951129,6409
58902914,6406
97088,6406
49504619,6406
57217388,6404
7454877,6404
520521,6403
53030124,6403
68055815,6402
13387,6402
65407488,6401
5534781,6399
1105127,6395
14214667,6395
465550,6395
449224,6394
34838468,6393
128338,6389
10404993,6388
16746409,6386
38856240,6386
77713850,6386
547158,6383
66729692,6383
4809037,6382
76418548,6381
1622880,6379
9664363,6377
61533219,6376
1699466,6374
30755778,6372
879218,6372
8929706,6371
174281,6370
7578770,6370
6129869,6370
1964376,6370
51087,6370
54212639,6369
75724286,6369
690238,6366
9974406,6366
32483,6365
9798949,6363
5521725,6362
82240941,6361
19558067,6361
83860022,6361
78861097,6360
76625351,6359
61920574,6357
1616846,6356
21016692,6353
249779,6352
810152,6351
92534954,6350
78286448,6349
74826217,6348
1525481,6348
1879821,6348
3681194,6343
22890026,6342
330628,6339
68455416,6338
61057625,6337
11896137,6336
3286652,6334
36673698,6333
5832902,6332
12520842,6332
34673,6329
11852044,6329
46508035,6325
25517051,6325
84949756,6324
7775022,6323
7764028,6322
26602665,6322
125390,6321
86548781,6320
20948932,6320
1355059,6320
47818,6318
85013401,6318
13974112,6316
86484659,6315
13530786,6314
823911,6314
7855765,6314
11273138,6313
7063723,6313
7953011,6312
1225231,6312
22398216,6311
12689835,6311
9469110,6307
11542693,6307
34477873,6305
6331361,6304
185847,6303
2474926,6303
58339389,6303
308610,6302
16883794,6300
88546667,6299
3806031,6298
56454750,6297
61578317,6296
54899098,6295
34888354,6294
6185391,6294
1698337,6293
75463196,6293
20243226,6291
293363,6290
7820865,6289
49859594,6289
1959182,6289
29204828,6288
28706372,6287
5673677,6284
16559,6283
48868634,6283
25647759,6283
12298476,6282
11932107,6279
892046,6279
37201005,6279
3615303,6278
78284786,6277
11369569,6276
67682506,6275
59060246,6274
91564334,6273
79138402,6272
45672408,6272
52676861,6270
18112049,6270
73549208,6267
1327189,6267
28691687,6267
1278021,6265
1927579,6265
349618,6264
1926537,6264
25235149,6262
1617736,6262
1500684,6261
40733156,6259
18466497,6259
6279703,6258
12371363,6251
30813457,6250
11679875,6250
17916609,6247
842370,6247
9933677,6247
94162918,6246
613956,6244
1845314,6244
6187170,6244
1689766,6243
17995064,6242
6924409,6242
74751650,6242
93167956,6241
11455786,6241
57939064,6241
565174,6240
528931,6240
38869720,6239
2796466,6239
46801700,6238
29398561,6237
88955046,6234
2719629,6233
72704620,6232
77467356,6231
75606035,6230
593208,6228
1944053,6227
31366439,6227
3726815,6226
11522066,6226
76880977,6226
28039927,6225
28790108,6224
361374,6221
499550,6221
1409741,6219
78582898,6218
24376020,6216
18075039,6216
13042488,6216
6133009,6216
62707471,6216
47003698,6213
60312740,6213
46186,6213
45770625,6211
11656932,6211
4975310,6211
14922,6210
80706794,6210
301846,6207
6361363,6206
58446093,6205
18749057,6205
70458154,6205
82293043,6204
4091790,6202
1884376,6201
39074581,6201
5081226,6200
167209,6199
27288432,6198
84164709,6197
58840106,6197
84609111,6196
57708075,6196
63484882,6195
63645766,6193
469989,6193
86335713,6193
20724914,6192
5022927,6192
4123478,6190
42497995,6189
51844377,6188
85130783,6186
37360448,6185
10457293,6185
78511411,6184
25178045,6181
300048,6181
76549333,6180
1462282,6178
52423867,6177
5370616,6177
69485115,6176
5332524,6176
65112456,6175
28374430,6175
13260377,6174
77558710,6172
19859799,6170
29426693,6169
13984983,6167
68257988,6166
240738,6163
25349329,6162
40892567,6162
5032149,6161
85393328,6161
1559108,6160
294436,6160
98033,6159
15206308,6159
1048514,6158
3901898,6157
25484702,6157
354009,6154
788473,6154
1583231,6153
27447280,6153
46231,6153
30785616,6151
54204013,6151
67641,6150
25207499,6148
1389286,6148
349188,6148
28938011,6148
40779233,6148
862245,6144
42138517,6143
28673,6143
1334853,6142
2276086,6142
17834419,6141
40661319,6141
73299758,6140
1871438,6139
3530545,6137
1218366,6136
23789,6136
30938,6134
5619476,6133
1134,6133
3717838,6133
83625570,6133
90482205,6133
3391958,6132
43851334,6132
10347617,6132
1282577,6131
3440437,6131
34484660,6131
16138150,6128
62626583,6128
54934777,6127
77262770,6127
1544943,6127
577247,6126
26381314,6123
61630653,6122
83694328,6122
13348378,6119
79506033,6116
10350960,6116
6974902,6116
782193,6114
35755639,6112
10363352,6109
3308769,6105
6798999,6105
22433243,6104
15199031,6102
520258,6101
26471269,6101
81817432,6100
122434,6097
78173302,6096
3998,6095
6961185,6094
1165805,6094
16408204,6093
84889369,6091
1689183,6089
63210228,6087
35580099,6085
34819524,6085
124872,6084
783401,6083
79349457,6083
85404227,6082
4706131,6080
3331589,6076
84000619,6074
1536740,6069
66376541,6068
76403878,6068
66844747,6067
20418176,6067
12776547,6066
1557255,6066
1026250,6066
21290713,6065
81789123,6065
13857929,6065
75663309,6064
84949311,6063
12637,6061
83737952,6059
718941,6057
9010698,6057
43365017,6057
171008,6056
39831773,6055
7295071,6055
1471149,6054
46433702,6050
33888540,6050
17934027,6050
161571,6049
917931,6049
60105800,6048
48420018,6048
42818013,6047
8427313,6047
552769,6046
67524701,6046
49972165,6045
3625160,6045
52545734,6042
26080957,6042
83319308,6042
1993245,6041
190986,6040
19540978,6039
1764210,6035
899444,6034
85395662,6031
86225645,6031
54425948,6030
17282096,6030
12450381,6029
13500507,6028
77440295,6027
870029,6026
289277,6026
20403791,6024
35937217,6024
86276483,6022
16199012,6020
77235241,6020
1314752,6018
1218433,6017
7558482,6016
6643991,6016
26490820,6014
9713112,6013
76458812,6013
4222725,6012
225841,6011
900302,6011
332336,6011
308012,6010
3514957,6008
6766537,6008
26888375,6006
67595890,6005
12387510,6001
25178594,6001
54091924,6000
16207030,5999
6281704,5997
3861465,5996
46384992,5995
4430709,5994
44535631,5991
504179,5990
68210770,5989
55233292,5987
55965922,5985
6438347,5983
316517,5981
1548835,5981
673121,5981
18150845,5980
5518550,5978
3345261,5974
19616653,5972
730388,5972
54035,5971
4981219,5970
67867993,5970
12983742,5963
2092019,5960
480938,5960
58338778,5959
3524577,5958
5047365,5956
2307335,5955
20744592,5954
259573,5952
47337480,5950
90466754,5950
3395177,5949
6892852,5948
37798644,5948
3378750,5947
7112768,5946
8530623,5945
176620,5945
13665637,5944
18339873,5942
3943761,5941
426452,5941
1634427,5941
24359,5938
11535726,5938
9250759,5938
47056244,5937
67006255,5936
60108153,5936
5689864,5935
8466933,5934
2338946,5933
330950,5933
682165,5933
20210579,5933
14123216,5932
49014,5932
31242842,5929
5856545,5928
812984,5927
387945,5926
56650223,5924
6331106,5924
10454670,5923
62882280,5922
1640096,5921
70002228,5921
24299864,5920
2127723,5919
77025142,5918
25054729,5918
200878,5918
30145469,5916
11478138,5916
70051520,5915
38923223,5915
27359337,5913
26551020,5913
85391284,5910
86379869,5910
5317234,5909
2328092,5909
75640602,5909
6705942,5909
78714922,5909
21194420,5908
80548984,5907
9027541,5905
88717687,5903
8813276,5902
30985701,5899
1126854,5898
220358,5897
75114680,5897
90316,5896
4703033,5896
54789251,5895
45875834,5895
26253465,5895
36765976,5895
80164995,5892
90819425,5891
23018090,5891
52168170,5890
32250619,5890
16152305,5885
2764898,5884
60662775,5883
3978469,5882
9090290,5882
9512067,5880
17499590,5880
6860925,5879
272444,5878
6767260,5878
84629440,5876
311527,5875
62436772,5875
177243,5874
34224629,5874
7303768,5874
30224051,5873
68035927,5873
27295005,5872
2297442,5871
32544373,5871
75360975,5870
13942667,5869
45024177,5868
5127634,5868
55578900,5867
16024985,5867
1706381,5866
66961,5865
8240019,5864
33253653,5864
1330696,5862
89234758,5861
10931741,5861
6487691,5861
1562854,5859
47436092,5859
2951,5859
71188307,5855
52939,5855
3126484,5854
25843920,5851
9960133,5850
53007108,5850
24714685,5849
83741352,5849
40478283,5849
1379109,5847
82460764,5847
55398995,5846
55639732,5845
62865021,5845
4662748,5845
3706415,5845
47480384,5845
247363,5844
75063831,5842
4741199,5840
6025220,5839
77470598,5839
24503967,5839
15983336,5839
48293446,5838
75463679,5838
5133557,5835
1740859,5835
73820785,5834
23427957,5834
14921356,5833
3001093,5832
67387278,5832
2292489,5832
55238,5832
32202660,5829
42547082,5829
83458073,5827
489000,5826
22294314,5826
10142938,5826
84874373,5825
13875811,5824
4564227,5824
49108305,5824
2566854,5821
391987,5819
66092015,5819
36883541,5819
10118284,5819
34150,5818
25897260,5817
43226389,5817
6377684,5817
84132292,5816
145258,5816
148820,5816
89306762,5813
83470,5812
29244110,5811
111974,5809
54001277,5808
38700,5806
2472598,5805
51661,5804
949669,5802
629908,5802
22249439,5802
75405235,5802
13864484,5800
17572847,5799
3190488,5797
176720,5797
5300235,5797
3684697,5796
14223379,5796
42460976,5795
913445,5795
86757171,5795
237133,5794
5250680,5794
574281,5793
114441,5791
60184850,5790
52656399,5789
1504938,5789
45182681,5788
840039,5787
1935696,5787
6366270,5786
27971921,5786
5265989,5785
8038439,5784
2111074,5784
88682919,5784
33928502,5783
79351,5783
17596505,5782
33839009,5781
165283,5778
2218841,5778
9479367,5775
982234,5773
14899140,5772
33491632,5770
1678560,5769
546845,5769
80706817,5769
42574977,5768
71450783,5767
2404182,5766
844343,5765
75056662,5763
84056118,5763
74530788,5762
98980,5761
30503,5761
229881,5760
85439012,5760
7783288,5759
5367102,5758
89291895,5757
11992513,5756
24249610,5755
2160685,5755
2333883,5754
57517770,5754
858731,5754
992373,5750
67082077,5749
13562139,5748
1255285,5747
458784,5746
20092858,5746
238736,5744
81911551,5744
313480,5744
1638767,5743
78547924,5742
61115800,5742
2777660,5741
63669492,5741
6933510,5740
1201310,5739
39771996,5739
23668205,5739
20524962,5739
140617,5738
189190,5737
4533074,5736
16930340,5736
19258,5736
85433334,5736
24226493,5734
58945949,5733
9260812,5733
408570,5731
4119507,5731
1036361,5730
1365881,5729
5674651,5729
4984472,5728
493276,5726
29708087,5726
8684355,5725
7242604,5721
17733939,5720
62767472,5718
8389039,5717
2793551,5713
1440729,5712
59414373,5712
9800740,5709
3754370,5709
75769819,5707
44304306,5707
70173012,5706
83449598,5705
41130664,5705
1401239,5705
32162017,5705
3690342,5705
64756895,5704
7604200,5704
748828,5703
79444746,5701
1108513,5701
1017210,5701
7195563,5700
3842474,5700
85435978,5698
79274256,5698
3105306,5697
94163134,5697
34168,5696
273727,5696
16656689,5696
331103,5695
95204402,5693
861044,5692
337298,5692
137030,5690
280181,5688
134745,5688
28388442,5687
5488440,5687
1269099,5687
811701,5686
76672989,5686
540890,5686
3275593,5685
663605,5684
7142025,5683
32959649,5682
5067549,5682
76831217,5681
1177416,5681
85484148,5679
54150187,5676
860276,5675
33204849,5675
7030445,5673
1277401,5671
85658448,5671
1333958,5669
14298799,5669
77187478,5667
25984076,5667
615580,5667
32848922,5665
1314456,5665
4737252,5663
108800,5662
76194803,5662
20305734,5661
3598852,5661
3335181,5661
60074297,5661
1133858,5661
1229737,5660
46335545,5660
8193672,5660
29775873,5660
81547226,5658
77992271,5657
66705723,5655
173595,5654
45350455,5653
530801,5653
95074626,5652
38325136,5650
94489,5650
40514306,5649
1944093,5649
58318775,5648
15524035,5648
9881434,5647
3531758,5647
61848191,5646
488203,5646
1322974,5645
20234,5644
7501424,5641
83281,5640
68996058,5640
220887,5639
67196704,5638
95203,5638
13983772,5635
25432,5634
79619705,5634
851436,5634
11723187,5633
21208769,5632
81986878,5632
24320909,5629
1097548,5629
28209361,5629
76085700,5628
6679325,5628
74367560,5626
1114457,5624
79815764,5624
1026101,5623
17699481,5622
31522760,5621
5864305,5621
5306090,5621
302469,5618
1575550,5617
84487350,5617
9845234,5615
841044,5614
6727250,5614
18519037,5614
369407,5613
7893887,5612
46982925,5612
73317754,5612
94905633,5611
68466727,5611
6028184,5610
9496702,5608
14044910,5607
24987181,5607
94831174,5607
4778111,5605
8650424,5604
8278033,5602
55730283,5602
5378891,5601
95017525,5601
1041237,5600
21957446,5600
97509,5600
105211,5600
59291437,5600
4658208,5598
6431421,5596
1346876,5596
4558105,5596
62697030,5596
20123683,5595
24715727,5595
81600015,5595
12760108,5594
16906199,5593
2838960,5593
76410700,5591
16245634,5591
68366708,5590
30517088,5590
1002300,5590
33010418,5589
54113654,5589
5714066,5589
85611376,5588
26311135,5586
20955511,5585
7434422,5585
74839875,5585
75541054,5584
2352112,5584
4198311,5584
22425444,5583
11632726,5582
28974288,5582
67803970,5581
14037268,5580
11001588,5579
44231,5579
154256,5579
6187689,5577
1542409,5577
87222323,5576
147247,5575
39249053,5574
19176465,5574
26657141,5573
55161220,5571
25857203,5570
1242887,5570
85575025,5569
22206500,5569
78686199,5568
786636,5567
72634069,5566
5524384,5565
47117332,5565
84616471,5565
52376448,5564
30958501,5564
10608570,5563
62547369,5563
30574371,5563
39067288,5561
19549652,5560
8301244,5560
29464607,5560
76581997,5559
14807290,5559
6945922,5559
1501945,5558
8683947,5557
18567700,5557
7817509,5556
6378485,5556
75016136,5555
33658723,5555
80393418,5555
94029,5554
75629294,5554
15654980,5554
106511,5553
1629785,5551
2459423,5551
2769109,5551
84013101,5550
32621060,5549
69011453,5548
36773036,5547
33492486,5547
11576465,5547
56560396,5544
64231448,5543
80144638,5542
39046940,5542
32209950,5540
71398022,5539
33132228,5539
39828164,5536
19637309,5535
42851186,5535
39207179,5534
27461460,5533
66917277,5531
26067605,5531
624760,5531
16558668,5529
48800504,5529
69332964,5528
659086,5527
8225098,5526
18313964,5526
10296554,5524
1404810,5524
1170440,5523
83565598,5521
69783504,5520
1122389,5520
3796411,5519
79102,5519
91825,5518
414923,5518
58336662,5518
393243,5517
2041322,5517
12746779,5516
12696650,5516
321266,5515
19534377,5513
85488822,5510
16307013,5510
18356694,5509
361671,5508
143465,5507
59400109,5505
12464600,5505
83754225,5504
2440928,5504
2492783,5504
76418059,5502
71513700,5501
2325264,5501
65936857,5501
17315945,5500
79288431,5497
74080245,5497
70220894,5497
21034820,5497
98207,5495
1091472,5495
14183168,5494
5811789,5491
555154,5491
42338044,5490
43568904,5489
37123902,5488
43288396,5488
11398,5487
63102155,5487
888624,5485
6496100,5485
83286294,5483
68642863,5483
16188746,5482
1445228,5480
130954,5480
2107452,5480
1025608,5479
40016057,5479
39320683,5479
4324090,5479
23310673,5476
87725959,5475
558752,5474
231540,5474
78838356,5474
69681965,5474
1783339,5473
1837785,5472
4540597,5472
69174537,5471
13023439,5471
200280,5470
3707102,5468
145564,5468
52799,5466
55154,5465
698306,5465
20752424,5463
17551083,5463
11650339,5462
93172164,5462
38477514,5462
54315923,5461
20165741,5461
2453524,5461
8198408,5459
59585946,5458
48498797,5457
71843018,5457
13396189,5457
61784568,5455
67975258,5455
1759611,5455
10904967,5454
3813270,5453
13897643,5453
6939968,5450
88889682,5449
61807882,5448
301686,5448
35031835,5448
1794099,5448
35258987,5448
1760209,5446
16688439,5443
265630,5443
1913747,5443
12055080,5442
22454918,5441
86178020,5441
61720519,5440
38065883,5439
9398728,5438
59986267,5438
61609258,5438
1911920,5437
25523606,5436
824507,5436
83827846,5434
74608069,5433
77741208,5430
8205034,5430
73090843,5430
3392975,5430
12363488,5430
24476053,5428
6313468,5427
35134082,5427
53609688,5427
705123,5426
35772908,5426
221526,5425
19415881,5423
9119016,5422
31785395,5421
7845120,5420
9803128,5419
698918,5419
30398469,5418
61566514,5418
34239087,5416
64718333,5416
38059171,5416
66705189,5416
89337380,5414
1029718,5414
7570798,5413
81741009,5409
34088196,5407
58156659,5406
1392107,5406
11778530,5406
12592133,5405
1138515,5405
30181059,5404
1145762,5404
412153,5403
51070104,5402
58055496,5402
68734409,5401
937168,5401
66705557,5401
6385855,5401
67190010,5400
1612643,5400
90494,5400
1395158,5399
2707508,5399
75068438,5398
6416159,5398
12497005,5398
75114446,5396
3107513,5396
83291721,5396
75006870,5396
7701425,5394
62796245,5394
29478582,5394
85547707,5393
48773422,5391
5080126,5391
2234024,5388
57409060,5388
66814738,5388
1498098,5387
3321281,5386
161052,5384
14195005,5384
59019272,5382
961604,5382
8040338,5382
61946632,5381
877290,5381
6003532,5381
64329,5381
57423276,5381
61966189,5380
44189973,5380
10229505,5380
10608509,5379
24221186,5377
6490959,5377
657779,5377
5058284,5377
25642157,5376
46782860,5375
4138939,5375
11367982,5375
2674693,5375
515957,5372
39309451,5371
58832504,5371
83993248,5371
77657999,5371
3082655,5369
8492895,5368
35550505,5368
1264964,5366
77657858,5365
1640675,5365
34555296,5363
1489143,5362
505751,5360
2603011,5359
81090657,5358
3940906,5357
65362038,5357
41537444,5357
1813121,5356
223565,5355
8295856,5355
88733970,5354
45460120,5353
77658217,5353
50412245,5352
84470596,5352
50335643,5352
5917707,5352
889383,5352
7536620,5351
2254126,5351
77658093,5351
8343178,5351
42121090,5351
62061911,5350
3845433,5349
53986978,5348
79481282,5346
27772165,5342
46276908,5341
73150173,5341
73873985,5340
76754385,5340
76194685,5339
26336,5336
8916344,5336
1076145,5336
1090,5335
3049157,5334
31354670,5332
4450522,5332
1486591,5332
55685376,5331
154109,5330
94064,5328
2407108,5328
60482452,5325
25650701,5324
79269792,5323
13326206,5322
63619967,5322
75650095,5322
1360539,5321
35240142,5320
42971227,5319
70857188,5319
47307298,5319
746130,5318
82622,5318
2212681,5317
87929745,5317
16417047,5316
27638660,5316
1446633,5316
92234381,5316
6531703,5315
2190086,5314
95075036,5314
50295997,5313
81643974,5313
12612165,5312
216339,5312
62767721,5311
61624336,5311
26209401,5311
13918954,5311
1938389,5310
14565088,5310
25130444,5308
71992011,5308
71187640,5308
59075495,5307
73476529,5307
65918,5306
25419741,5305
8039770,5304
202757,5302
87618709,5302
6942,5301
23200215,5301
49957390,5300
7504421,5299
69250166,5298
11279351,5297
81329385,5296
10487869,5296
86996043,5295
2807888,5295
76552327,5295
645812,5292
85552962,5290
55567534,5289
13928957,5288
14071105,5288
863730,5287
280924,5287
1680573,5287
2128935,5286
78769690,5286
6856943,5286
6723392,5285
94963525,5285
32928115,5285
45374034,5284
32807631,5284
10500650,5283
37929478,5282
3894068,5282
468751,5281
1042025,5281
55044796,5279
9850599,5279
4853612,5279
8177753,5278
69992721,5278
25038437,5278
23060007,5277
58055163,5276
1155984,5274
3439249,5273
4661658,5273
564822,5273
6270048,5272
930215,5271
25059399,5271
85350233,5271
1285584,5268
9323819,5268
30271971,5268
321910,5268
66321197,5267
16886711,5266
41324271,5266
26523804,5266
6312397,5265
249515,5265
8336744,5265
16724970,5265
47642099,5264
5013060,5264
822471,5263
24893704,5263
31630153,5262
76483474,5261
40172997,5260
4194920,5259
19484515,5258
3359418,5258
2929847,5258
5796305,5256
3967898,5255
3837120,5253
10554446,5252
9848926,5251
6551424,5248
41816349,5248
2855350,5247
11766139,5247
7240227,5247
62652429,5246
24401983,5246
63605602,5246
12424594,5243
6025893,5243
200411,5242
63262736,5241
1620265,5239
174269,5238
193596,5238
12021443,5237
8006981,5237
67127154,5236
76673170,5236
259798,5236
72129201,5234
26838450,5233
9993,5233
2659478,5233
6792578,5232
30869493,5232
1055245,5231
5417918,5231
79791929,5230
84027875,5230
38854967,5230
1452922,5230
63577645,5229
66505512,5228
12631702,5227
526301,5227
1355463,5226
41358501,5226
64029331,5224
4040623,5224
13188663,5224
4016369,5222
1985040,5221
3134437,5221
85597987,5220
1016047,5220
47524,5220
25979615,5219
66718300,5219
13727567,5218
7620533,5218
5564725,5217
1302442,5216
1579355,5216
81942,5215
77567725,5215
10780059,5215
13009252,5215
69008043,5214
63636347,5214
9403740,5214
16558115,5213
34622776,5213
67387053,5212
179599,5211
14353924,5210
8197963,5210
308347,5210
7599318,5210
51011286,5208
47802,5208
142304,5207
12967715,5206
6620091,5206
68545280,5205
70249975,5205
1700823,5204
1644105,5203
231188,5203
588407,5202
32199845,5202
64918918,5202
5140455,5201
13686139,5201
88618459,5200
4379204,5200
5232798,5200
67246281,5199
10244559,5198
1005544,5198
50745,5197
981076,5195
14679271,5194
539708,5194
189114,5194
369863,5194
62540239,5193
1573141,5193
18246773,5193
24852502,5192
2759402,5192
335567,5192
69189193,5192
71914488,5192
18079458,5191
71178188,5189
25299219,5189
4426050,5189
13936600,5189
77307425,5189
12479470,5188
139003,5188
84792,5188
303201,5187
21034047,5187
132757,5187
35549653,5186
606355,5185
4943921,5185
66074607,5184
2717526,5184
9758711,5184
4725207,5184
1289147,5182
54595583,5182
8156884,5182
1067361,5181
1558590,5181
4354888,5181
23052,5181
1398808,5181
36664211,5180
705951,5180
74400033,5179
70802936,5179
14346520,5179
4503199,5178
61699306,5177
75763378,5177
128088,5176
12656264,5174
19990752,5173
1254855,5173
6458437,5172
1618764,5172
62358655,5171
31051904,5170
45151723,5170
2490389,5169
30547892,5168
43102016,5168
15118335,5167
8754153,5167
3565,5167
1149035,5166
82905295,5164
19150088,5164
42201,5164
14912729,5162
85206757,5161
23078894,5161
7645641,5160
51399429,5160
1779930,5160
45319911,5159
182850,5158
2121481,5158
52798256,5158
69905988,5157
8228902,5157
60170571,5157
19354091,5157
36247120,5156
43373,5156
44367338,5156
8352733,5155
1896470,5155
4958441,5154
46229976,5154
1728657,5154
1466293,5154
280571,5153
73988030,5153
10556275,5152
3238730,5152
68296152,5150
1474154,5150
7359272,5149
7374733,5149
3974977,5149
76418841,5148
26807725,5148
7144772,5148
2010320,5148
157586,5147
934084,5146
74900073,5145
26509014,5144
1736354,5144
64215,5143
9899409,5143
9673091,5143
36607,5141
5309125,5140
1751238,5140
1860335,5140
71242954,5140
5164225,5139
18633264,5139
4046493,5138
897575,5137
80844380,5137
683300,5137
79409131,5136
1855714,5136
1262998,5135
65767275,5134
537409,5133
78498592,5133
899988,5133
1847934,5133
9929651,5131
79440533,5131
94831491,5131
15698993,5131
18049174,5131
46825070,5130
2305178,5129
30607,5129
1072510,5129
37966791,5129
108611,5129
286552,5128
69198463,5127
72768221,5127
74649720,5127
1449290,5126
1753396,5125
10245104,5125
83309141,5124
72261517,5124
1372918,5123
19621440,5122
24176136,5122
80868606,5122
34697904,5122
18163738,5121
3909535,5120
73922531,5120
41108065,5120
1926584,5120
6098973,5119
45011425,5119
7548295,5118
39018047,5118
73208608,5116
5402633,5113
34745996,5113
82759594,5112
71558338,5112
56065213,5112
64364914,5111
2884324,5111
1923140,5111
1638467,5110
1423657,5110
34452982,5110
899492,5110
22521688,5109
10584698,5108
88717095,5107
6399000,5107
13209176,5107
36382175,5106
15832198,5105
21099176,5105
975703,5105
29597,5104
6757677,5104
224733,5104
64936686,5104
73652197,5103
75115101,5102
3594868,5100
7756211,5100
32359630,5099
85100198,5099
7724863,5099
8778378,5098
43839957,5097
43198,5097
48726352,5097
44946699,5096
2443292,5095
25173827,5095
49811999,5095
7708031,5095
194129,5094
10537847,5093
15874170,5092
509703,5091
95017151,5091
87915,5091
386619,5091
3828967,5090
65310522,5090
8647429,5090
368201,5089
63658583,5089
67440879,5089
3903683,5089
509220,5088
3206696,5088
13513977,5087
75151961,5087
72004421,5086
550401,5086
15727646,5085
1570863,5084
6032823,5084
20408601,5082
88761839,5082
10546500,5082
6224096,5082
4534621,5080
12751591,5079
2532623,5079
30729240,5078
26796393,5078
62723358,5077
61352028,5077
16336606,5077
67378322,5076
1694318,5076
9082919,5075
17552371,5074
13050560,5074
27751995,5074
12143085,5073
70831090,5072
45495749,5071
59618057,5069
37223377,5068
279585,5067
7741236,5066
88716875,5066
12158000,5065
26301769,5065
50728904,5064
55206592,5064
51016,5063
19409,5063
6197628,5061
35610748,5060
133327,5060
88142969,5060
1256953,5060
47260520,5059
7492909,5059
13489381,5058
65767365,5058
11718525,5057
6976172,5056
77129634,5055
2589105,5054
349114,5053
19759293,5053
6806258,5052
40620903,5052
34902421,5052
16598275,5051
29206593,5050
1204802,5049
56195,5049
7983394,5049
27965674,5048
60165972,5047
9677399,5047
1375137,5047
38176261,5047
47353,5046
29484535,5045
1123407,5045
739622,5044
54285664,5044
334293,5043
76507076,5043
75916064,5043
64056131,5042
