actor_id	rank
3659684	2.186191103029655e-07
3659736	2.6955044534982075e-05
3659871	5.803922185179261e-06
3659962	3.0616221349823025e-07
3660553	2.102803424628091e-07
3660954	2.0958288490168032e-07
3661051	1.691789089023591e-06
3661115	6.339687209233943e-07
3661247	6.830690867715666e-05
3661307	2.0958288490168032e-07
3661906	9.929089224259489e-06
3662058	1.5130369922026585e-05
3662167	3.317987402742503e-06
3663107	6.453375960950438e-05
3663159	2.0958288490168032e-07
3663389	2.0958288490168032e-07
3663628	8.946096214935423e-07
3663742	2.1365020935378004e-07
3663856	1.6304641255675535e-05
3663899	2.1170175863665156e-07
3664215	4.266582944384069e-05
3664254	2.1008199799089917e-07
3664523	7.036389740244366e-07
3664595	1.5042637185950614e-06
3664638	2.483567295441001e-06
3665095	2.0958288490168032e-07
3665167	9.75849240094491e-07
3665590	2.500706710760225e-07
3665658	9.78237087432985e-06
3666479	1.3906011202157639e-05
3667920	8.69823779434687e-07
3668602	1.211337112311467e-05
3668672	2.1911619740711227e-07
3668832	2.1223263427072253e-05
3669059	5.9077331366291825e-05
3669103	1.2668278454536616e-05
3670389	1.1330397090412543e-05
3670578	1.1058106807660277e-05
3670821	1.2323246773293422e-05
3670963	4.316425152909987e-06
3671106	2.027445136999003e-05
3671232	2.1010573814572883e-07
3671582	2.162744999837575e-07
3672105	9.066513917645223e-06
3672221	1.974453317710847e-05
3672511	2.1126028912626057e-07
3672607	1.8483682069537808e-05
3673236	7.165726756512602e-06
3673341	1.1050873209579311e-05
3673984	2.105390860174278e-07
3674056	2.9180405987545775e-05
3674210	2.0986813883706076e-07
3674314	4.914005765914622e-07
3674549	2.1025861046106817e-05
3674621	2.1057631498247605e-07
3675092	1.8551070538097918e-05
3675328	5.045429063075362e-06
3675402	2.0958288490168032e-07
3676457	1.9078293315743072e-05
3676547	3.618465064584721e-05
3676608	2.1814939582251797e-07
3676859	6.63510767496626e-06
3677622	2.1180291123263127e-07
3677807	2.0958288490168032e-07
3678062	1.8844283228661855e-05
3678399	2.3204950188968575e-07
3678550	9.177816344287709e-07
3678707	7.571473802729656e-07
3678855	7.403132192595089e-07
3679022	1.4265749682703235e-05
3679064	2.2804774935212006e-07
3679593	2.107347202529347e-07
3679678	2.0216168376177185e-06
3679766	2.1823384529753007e-05
3679927	3.164146618300052e-05
3680002	2.0958288490168032e-07
3680083	3.256692394659494e-05
3680126	1.1389941294151465e-06
3680497	2.5366398999589144e-05
3680799	3.3340997216583833e-07
3680918	2.0958288490168032e-07
3681045	3.97131112727012e-05
3681194	3.915736014522116e-06
3681297	1.0091927239092176e-05
3681516	2.440747525419006e-07
3681517	2.115102783596203e-07
3681625	2.1173784273926761e-07
3681904	2.0958288490168032e-07
3682206	2.0958288490168032e-07
3682442	2.6714405992047044e-07
3682588	2.1649073851600086e-07
3682717	2.822982054852223e-07
3683052	2.373250293587604e-07
3683198	2.0958288490168032e-07
3683430	5.998153753813882e-06
3684117	2.0958288490168032e-07
3684187	5.117081488663526e-06
3684243	1.76962546826965e-05
3684355	2.2223193704212352e-07
3684609	7.961950074923376e-07
3684614	2.410947832128699e-07
3684697	2.9859175201023235e-07
3684700	2.1890359958773376e-07
3684796	2.117230117515043e-07
3684889	7.227633955952157e-06
3685704	2.0989756002771959e-07
3685876	2.0958288490168032e-07
3686454	1.1438222357318974e-05
3687153	2.0970341383323338e-07
3687222	2.0992247597733996e-07
3687892	2.563139949887141e-06
3688705	7.330233213591106e-06
3689026	3.990241687343646e-05
3689720	2.0958288490168032e-07
3690049	1.2121744246789432e-05
3690251	6.656518774686912e-06
3690498	5.998549837171662e-06
3690895	2.874166149107626e-07
3690943	2.0958288490168032e-07
3691096	2.3738861791145148e-05
3691468	2.0958288490168032e-07
3691472	5.649986521054179e-06
3691490	7.63219645699212e-05
3692139	3.377739689332553e-07
3692335	1.492777183422349e-05
3692455	9.208994853207133e-06
3692794	2.0988637006830952e-07
3692884	2.1392125713417474e-07
3692925	3.483457906674857e-07
3693193	2.0984555896648648e-07
3693220	2.51716510736769e-07
3693557	4.65129884290657e-06
3693563	1.5709004137352396e-06
3693851	2.0958288490168032e-07
3694062	7.138288567988616e-05
3694258	1.7114361814884635e-05
3694437	2.0958288490168032e-07
3694534	2.0958288490168032e-07
3694571	1.9234639026674747e-06
3694615	2.0958288490168032e-07
3694629	2.0958288490168032e-07
3694686	2.460237854535062e-07
3694769	2.0980367013690068e-07
3694800	1.117748723421715e-05
3694886	1.8349731415137806e-05
3695158	2.102909673971911e-07
3695348	6.256175899589982e-07
3695704	2.794747098629333e-06
3695706	8.18602260120707e-06
3695996	4.009279356432509e-06
3696783	2.0958288490168032e-07
3696815	2.0993577905976876e-07
3697104	2.0958288490168032e-07
3697148	2.0998349858972728e-07
3697177	2.570171043010141e-07
3697291	3.096307118781137e-07
3697340	2.138516291522856e-07
3697662	8.670789182603447e-07
3697686	2.1167102162604326e-07
3697946	2.144659612288691e-07
3698184	3.4257932599847846e-05
3698237	2.0958288490168032e-07
3698369	2.0958288490168032e-07
3698644	1.0350212873918633e-05
3698721	3.8869767240322026e-06
3698800	1.489510245396138e-05
3698967	2.1096229210796174e-07
3699009	8.802790806246633e-06
3699047	4.8684494627682024e-05
3699455	2.0958288490168032e-07
3699469	2.0958288490168032e-07
3699494	2.0958288490168032e-07
3699729	1.4112883824600408e-05
3699829	2.1756888212819992e-07
3701083	7.917726679863492e-06
3702034	2.1809329424191332e-07
3702067	2.1377425088202592e-07
3702203	2.6455942229082246e-07
3702498	2.096783425782352e-07
3702729	1.949374527675186e-05
3703087	6.312073170452542e-06
3703277	2.2307015305663116e-07
3703317	2.1061159045433622e-07
3703429	5.030865839003417e-07
3703442	2.105671248089754e-07
3703555	2.1726813474527691e-07
3703560	2.711036633148105e-07
3703806	7.665480922457491e-05
3704581	3.488487634026977e-07
3704904	4.934861541420632e-06
3705142	2.125383085294959e-07
3705199	3.492205001647725e-05
3705296	2.96870821274983e-07
3705399	2.837929009273111e-07
3705482	2.2574165010337824e-07
3705643	8.910685387836864e-06
3705853	1.8595533358523377e-05
3706415	3.2289006076081575e-05
3707088	8.39405398064873e-06
3707432	5.859045737916062e-07
3707657	6.891756566804616e-06
3708060	6.576162321785252e-06
3708366	1.3056244719470576e-05
3708689	3.61679687259323e-06
3708797	4.031475208524872e-06
3708988	2.0958288490168032e-07
3709243	3.393593268690108e-07
3709504	1.580463877272345e-05
3709683	3.007150111177939e-07
3709715	0.00023234614769219493
3710072	9.467737782728168e-06
3710083	3.6791222331795275e-07
3710548	2.1935509770134707e-07
3710715	7.4107204861768825e-06
3711047	1.6492644004887833e-05
3711182	5.669213936037235e-06
3711518	2.098162964584798e-07
3711832	4.3182696318027716e-07
3712226	2.0958288490168032e-07
3712700	3.6171068662693867e-06
3713305	2.1201444348205452e-07
3713691	5.970326212257948e-06
3714029	2.0958288490168032e-07
3714179	2.1398537664394513e-07
3714785	2.1067218693014843e-07
3715017	2.5832923411633705e-07
3715102	2.0958288490168032e-07
3715412	1.2031262060352065e-06
3715825	4.677119406241649e-06
3715928	2.1503661491929208e-07
3716865	4.98669120018323e-06
3716902	4.219370922844261e-06
3717135	9.084006670872367e-06
3717331	2.0958288490168032e-07
3717345	1.3921070197737235e-05
3717607	1.4354809785960665e-05
3717838	4.631888268092326e-06
3718120	2.0958288490168032e-07
3718129	2.0958288490168032e-07
3718321	4.3000619185048095e-06
3718355	2.490513981980718e-07
3718398	2.3489663657258677e-05
3718652	2.0958288490168032e-07
3718939	5.114718180880971e-06
3718984	2.0958288490168032e-07
3719116	2.0958288490168032e-07
3719493	2.410656144457618e-07
3719502	2.0958288490168032e-07
3719547	2.1002330635477808e-07
3719598	2.4771194998194286e-07
3719664	1.2058994995566013e-05
3719690	3.086344086299801e-05
3719822	2.099279940369212e-07
3720321	8.109386477568813e-06
3720359	2.1029036134274852e-07
3720615	4.7504237469801194e-06
3721168	2.1024464284879818e-07
3721682	3.30554856440126e-05
3722310	9.013428510898048e-07
3722407	2.1942211076411757e-07
3722503	1.133943107484097e-05
3723561	2.099846540554498e-07
3723671	1.9896384362448718e-06
3723951	2.0958288490168032e-07
3724143	2.0958288490168032e-07
3724388	2.767164899801601e-05
3724718	1.7047964727272295e-05
3725238	3.149679460041102e-07
3725595	2.0958288490168032e-07
3725759	2.097434808714544e-07
3725760	2.9081282059141387e-07
3725777	2.0958288490168032e-07
3725991	2.2685223309214103e-07
3726467	8.718774057554577e-06
3726815	0.0001131372043230895
3727123	2.7524949809729784e-07
3727288	2.1003011351771114e-07
3727464	2.6090466670925017e-05
3728028	5.785191225338738e-06
3728211	2.1055567489468893e-07
3728374	2.1063627758196167e-07
3728706	6.5807970835809006e-06
3728712	2.6973256282528474e-05
3729048	4.957341488061318e-06
3729414	2.099048152850355e-07
3729513	2.1050600605278867e-07
3729633	1.5090986598925267e-05
3729858	9.309245282570756e-06
3729908	2.1289126214095255e-07
3730605	3.0663081904389434e-05
3730894	2.0980836327912254e-07
3731516	5.907603319443324e-06
3731591	4.6898322723337566e-05
3731923	2.1452546312351213e-07
3732071	4.424833172081763e-06
3732166	2.1074643393323547e-07
3733612	2.099335995180848e-07
3734083	2.170140545487146e-07
3734319	2.148586098312083e-07
3735252	3.5777637035057156e-07
3735291	1.5138320094520093e-05
3735327	1.7113140414019537e-05
3735375	2.0974325394309233e-07
3735621	9.792786883081625e-06
3735745	1.4548149452310083e-05
3736126	7.4352617444538715e-06
3736271	2.1551468215415876e-06
3736910	2.195146049093806e-07
3736939	3.148243858299969e-05
3736946	4.207598918179801e-06
3736990	4.6727373145888344e-07
3738070	3.6976023694746065e-06
3738444	7.875319336782137e-06
3738895	2.6847119010040114e-07
3739017	2.0958288490168032e-07
3739458	1.8190255500039017e-05
3739758	1.6772190069848462e-06
3739866	1.3098200701283334e-06
3739977	9.07712803531531e-06
3740062	2.9190643666700425e-05
3740088	1.233654853912041e-05
3740137	1.7519393070844912e-05
3740628	6.8900335308773436e-06
3740917	2.0992564834432913e-07
3741255	4.484626821419451e-07
3741448	2.1031743244646516e-07
3741464	2.420087448631602e-06
3741709	2.300748989776321e-06
3742188	1.6872018030818396e-05
3742246	4.9498183786210115e-06
3742559	1.6995666786681888e-05
3742606	2.1364062289236242e-07
3743002	2.923975360003861e-06
3743662	2.1936683055631786e-06
3743693	2.3801417698567247e-05
3743903	2.350249690390209e-07
3744969	3.2009309312917654e-06
3745088	2.0996577531522248e-07
3745830	2.099506562891122e-07
3746105	2.216508240480267e-07
3746270	2.3249456163186655e-06
3746694	5.1656953978985984e-05
3746963	1.7153664525165586e-06
3747053	1.4231568147145466e-05
3747104	2.0958288490168032e-07
3747136	4.1445136478439546e-05
3747241	3.35062338627985e-05
3747318	2.9367214533996975e-06
3747671	2.0971418199378992e-07
3747729	2.159498459647555e-07
3747836	3.7903019872473663e-06
3748230	2.12404849326375e-07
3748334	1.3697253452745065e-05
3748453	2.0958288490168032e-07
3749000	4.257963998771092e-06
3749020	2.0958288490168032e-07
3749067	1.4615641686944562e-05
3749095	2.9672101678374392e-05
3749153	3.0942427144598546e-07
3749239	2.0958288490168032e-07
3749428	1.6335743176561112e-05
3749551	2.098663234149077e-07
3750083	2.45077880299837e-07
3750220	1.0947495774890551e-05
3750347	1.7099535635943643e-05
3750414	2.117219489065569e-07
3750504	5.367082530383218e-06
3750649	3.0827262156315793e-07
3750940	1.4273997082039416e-05
3751180	2.0999694921928703e-07
3751318	4.702352898556426e-06
3751798	2.1486285316961563e-07
3751926	2.1068360145583525e-07
3752122	2.0996048400181325e-07
3752591	2.0973737032670253e-07
3752618	3.045766764419275e-05
3752877	2.09949429509073e-07
3753118	2.1018473205626303e-07
3753672	1.0123654584755169e-05
3753809	2.0958288490168032e-07
3753897	1.7211787351964725e-05
3754370	3.0641859890954294e-06
3755029	9.463708483517654e-06
3755333	2.1004881157378592e-07
3755345	2.0958288490168032e-07
3755532	2.1068698259836845e-07
3756160	4.5460729975259555e-05
3756245	7.306721417358815e-06
3756249	2.0461737383780195e-05
3756718	2.1039986690951658e-07
3756895	3.2451096762665234e-05
3757180	2.0978036272647883e-07
3757382	5.793645008624441e-07
3757388	2.2636977718479893e-05
3757431	2.4155248686434e-07
3757441	2.2279756355081845e-05
3757528	2.0971899626818952e-07
3757616	2.1353961644898474e-07
3757713	2.7644829093547158e-05
3757771	1.6554464424417954e-05
3757833	2.1129374389424961e-07
3758555	1.4692057006311511e-06
3758846	4.4505396073092744e-07
3759039	2.0958288490168032e-07
3759175	2.0958288490168032e-07
3759507	2.4522125321556816e-05
3759816	1.5312786275837204e-06
3759828	1.341594023019785e-05
3759942	2.0958288490168032e-07
3760138	3.002067816109711e-07
3760414	8.739123210807492e-06
3761339	2.4470625072559794e-07
3761357	5.198399069745303e-06
3761375	3.09215777624256e-05
3762537	2.0982176846335327e-07
3762615	3.4669756113205587e-07
3763029	2.7101036050842374e-06
3763599	1.0269174400432638e-05
3764089	2.29506061670645e-07
3764194	2.0958288490168032e-07
3764345	2.0958288490168032e-07
3764592	2.0958288490168032e-07
3764650	1.7471039206844511e-06
3765732	2.2120796116332232e-07
3765757	2.110529098003624e-07
3766083	2.0958288490168032e-07
3766192	2.132663721322361e-07
3766436	6.9091856241572375e-06
3766680	4.917821854730801e-06
3766839	1.3844011394103919e-05
3767150	5.506203099953213e-06
3767283	2.1066974516027125e-07
3767331	4.9987880182215274e-05
3767728	2.0958288490168032e-07
3767729	2.153273918039977e-07
3767970	4.484031880907206e-06
3768016	2.0958288490168032e-07
3768165	6.416534375985482e-06
3768346	4.543851092331151e-07
3768412	2.0958288490168032e-07
3768460	3.2958162495107908e-06
3768500	4.4115323399598944e-07
3768695	7.1100161996742345e-06
3768845	2.1221106455080156e-07
3768947	2.098235779003308e-07
3769147	6.6595321342897524e-06
3769609	2.0958288490168032e-07
3769657	1.7059843229313777e-05
3770090	3.4388580335308263e-07
3770289	2.1274641508650617e-07
3770306	2.0958288490168032e-07
3770478	8.119190759096745e-07
3770618	2.0958288490168032e-07
3770774	8.54123944370568e-06
3770794	2.0958288490168032e-07
3771051	1.0044580255924847e-06
3771652	2.0958288490168032e-07
3771906	7.780456546732626e-06
3771924	5.619190618347466e-05
3771963	2.1154551535564388e-07
3772803	5.220760050069956e-06
3773836	3.5646645377973353e-06
3773981	2.1019773150971565e-07
3774297	2.0958288490168032e-07
3774638	8.321738973820485e-06
3774774	1.786222522784649e-05
3774827	1.232395855031299e-05
3775001	2.3449620897534348e-07
3775184	3.5173624512906234e-07
3775511	1.647492023320894e-06
3775781	7.058184284057827e-06
3776423	2.1026498451242384e-07
3776553	2.669777957117702e-07
3776619	4.466736029064445e-06
3776700	1.9959554360484726e-05
3776787	4.039293161821267e-06
3777473	2.0958288490168032e-07
3777574	5.738671519134314e-06
3777780	2.7628057332685004e-05
3777860	2.2555234263552043e-07
3778071	2.6905297949757124e-07
3778194	2.0958288490168032e-07
3778439	2.0958288490168032e-07
3778509	7.368360262671029e-06
3778552	2.0958288490168032e-07
3778941	2.0958288490168032e-07
3779672	2.099629795140058e-07
3780064	2.0958288490168032e-07
3780690	2.1081031104908994e-07
3781626	6.247348062657632e-06
3781777	1.0156394186828307e-05
3782274	3.6539447975134857e-07
3783072	9.239699504285974e-07
3784093	2.5426564063116002e-05
3784339	2.0958288490168032e-07
3784448	2.098934368173528e-07
3784470	1.2385506854041386e-05
3784748	2.1112449840966543e-07
3785124	9.820727073430766e-07
3785488	2.1094125796017428e-07
3785505	2.8036174070765652e-05
3785621	2.6128678684140667e-05
3785927	4.95439751494609e-06
3787067	2.0975743996610034e-07
3787410	1.0073811754139115e-05
3787464	7.044686976886887e-06
3787876	2.1139231355868773e-07
3787914	6.3816563277426055e-06
3788405	2.3919121567367423e-07
3788865	6.047959528613606e-07
3788909	2.870856391995132e-07
3789184	2.2144812376268282e-07
3789764	2.0216168376177185e-06
3789875	3.4417743452655552e-06
3789877	2.1114803731454622e-07
3790323	2.099491500023417e-07
3790402	5.898580841538231e-06
3791078	2.1069967788234778e-07
3791215	2.5045057875855363e-07
3791360	3.1220631458338423e-06
3791487	2.0988609205664892e-07
3792003	2.0958288490168032e-07
3792659	2.0958288490168032e-07
3792749	1.3154232028765077e-05
3792831	2.0793532212525148e-05
3793636	2.3520392892576042e-07
3793639	6.845308356575405e-06
3793752	2.0988610080674218e-07
3794098	5.54098886761621e-06
3794471	2.126567761106642e-07
3795586	1.2849421022059928e-05
3796058	9.440392611404375e-06
3796411	2.1036301477788376e-07
3796719	4.5945354400472294e-07
3796838	1.0860516894344493e-05
3797062	5.701085544990092e-07
3797491	2.4074895052557266e-06
3797675	6.340722930564531e-06
3797859	2.185619867942883e-07
3798235	2.0999892242736116e-07
3798302	1.0506566615460368e-06
3798705	1.0999799374878912e-05
3798928	2.0999079252840372e-07
3798998	2.146997267385326e-07
3799193	2.5947885122039126e-05
3799260	7.68894939584898e-06
3799330	8.642765757785868e-07
3799716	6.060406873179479e-06
3800123	4.207895597125178e-06
3800155	7.390700089954381e-07
3800219	2.1289538575685498e-07
3800450	2.0958288490168032e-07
3801618	2.505539262847547e-07
3802256	1.6505696814184457e-05
3802516	1.5817439311936273e-05
3802620	7.891048743422651e-07
3802829	2.0958288490168032e-07
3802923	5.967378914751135e-06
3803158	2.0958288490168032e-07
3803396	3.7525598518731203e-06
3803819	6.634322169147186e-07
3804041	6.15236675863849e-05
3804518	7.952431829017456e-06
3804909	2.1130456830648436e-07
3805136	9.941341817234655e-06
3805149	2.1234659062871903e-07
3805607	8.426088409735428e-06
3806031	3.106136838904239e-05
3806110	2.09810143110323e-07
3807223	6.549327606231673e-06
3807253	3.807652612789879e-05
3807337	5.980913973659098e-06
3807458	6.626512426218942e-07
3807515	1.5153789790276275e-06
3807831	2.9312537501175956e-06
3807903	1.0700564349303285e-06
3808792	1.449082698993268e-05
3809077	5.130240544448068e-06
3809623	2.0958288490168032e-07
3809719	2.103652106368458e-07
3810011	7.112389309777672e-07
3810015	2.0958288490168032e-07
3810075	1.9049200816862058e-05
3810842	2.118096230533302e-07
3811058	1.1021317115510378e-05
3811158	2.1161003079705758e-07
3811703	6.391337798044824e-06
3811747	2.0958288490168032e-07
3811786	8.746928030096208e-06
3812035	2.1918851275499622e-07
3812042	3.3108285038446383e-06
3812076	2.192991003711317e-07
3812153	2.1400066733099003e-07
3812162	3.825985452342248e-06
3812270	2.0958288490168032e-07
3812460	2.1055114314234278e-07
3812500	5.117559373258125e-07
3812605	2.92937374221316e-07
3812633	2.0958288490168032e-07
3812933	2.098730258101107e-07
3813031	7.372977081610009e-07
3813270	2.1036449766720316e-07
3813528	2.1782756937115388e-07
3813847	6.038034771712493e-06
3813921	6.341377347882653e-07
3814096	2.5898084692273017e-07
3814234	4.0311112147614806e-06
3814422	3.357040925568723e-05
3814795	1.820009976174331e-05
3814966	4.436223147563771e-05
3815204	7.257951394971077e-06
3815426	2.716272180126008e-07
3816099	2.0958288490168032e-07
3816205	8.793301364280094e-06
3816305	2.1883779243417215e-07
3816327	5.226505736558764e-07
3816428	2.446790966026421e-07
3816678	2.1009050054722996e-07
3816714	2.817779978543112e-07
3816900	2.0899346474099923e-05
3817284	2.395414724666885e-05
3817365	2.3850249527883565e-07
3817687	2.1195306706233228e-07
3817814	3.274141730188016e-05
3818029	2.1411664059065863e-07
3818079	3.288534343939022e-05
3819447	2.0958288490168032e-07
3819570	9.338348533503701e-06
3819630	4.30383154543234e-07
3819723	2.0958288490168032e-07
3819725	1.3177446712624495e-05
3819793	1.502834457203291e-05
3819883	2.7798882729867535e-07
3820417	2.1205921712383418e-07
3820842	2.1048903719728477e-07
3821212	2.1313481703952796e-07
3821214	2.0977623271132057e-07
3821381	2.1004068243861582e-07
3821904	2.0958288490168032e-07
3822086	4.1007965492107876e-05
3822365	2.0958288490168032e-07
3822425	2.0958288490168032e-07
3822918	2.0958288490168032e-07
3822922	2.0958288490168032e-07
3823428	3.204711013837508e-06
3824012	2.168041125460708e-07
3824254	1.0855671335247148e-06
3824379	1.2113473817321366e-05
3825429	5.5758821633104435e-06
3825628	1.61873546627402e-05
3825831	4.992031206870579e-06
3826210	3.855644243241039e-06
3827298	5.467151347779473e-07
3827456	2.7650366869426227e-05
3827611	2.1462295256582954e-07
3827863	2.0958288490168032e-07
3828072	2.2080440978836186e-05
3828121	9.520458317147081e-07
3828215	2.698743376451134e-05
3828967	3.622635411796035e-05
3829201	2.0958288490168032e-07
3829387	7.081369068796515e-06
3829551	3.0209763884579447e-07
3829725	2.1166829921652707e-07
3829764	1.804486018612364e-05
3830050	4.9555698579573185e-05
3830293	2.3663289342710863e-05
3830708	2.1413927132999928e-07
3830775	2.0958288490168032e-07
3830791	1.1896396049581337e-05
3831744	3.2706016334578217e-06
3831847	9.28945599104456e-06
3832048	4.387468137084999e-07
3832365	3.1461417937744042e-06
3832699	2.5181896609703773e-07
3832820	2.1064027987825484e-07
3833021	3.517189482160191e-05
3833193	2.9177247969428108e-05
3833685	2.945146027708774e-05
3833987	1.0316919074933274e-05
3834222	2.165908787455313e-05
3834651	2.1059713684056252e-07
3835409	2.098919338614488e-07
3835515	3.854940333446412e-06
3835561	2.0979315098647185e-07
3835574	2.1328528480267393e-07
3835701	2.2124680851354614e-07
3836425	2.1098257061413963e-07
3836488	2.0563723206280587e-05
3836603	3.0144474189176536e-07
3837059	2.1152655396815054e-07
3837103	1.3961681727890498e-05
3837114	3.3874486984970397e-05
3837120	2.102058929207659e-07
3837162	2.0958288490168032e-07
3837473	2.4252353740764336e-05
3837873	2.0958288490168032e-07
3838088	2.486463032145981e-07
3839620	6.982666622109838e-06
3839896	1.414596191621552e-05
3840030	2.1039927757489336e-07
3840081	4.643409401819673e-06
3840244	1.768971697157755e-05
3840437	2.252816408314332e-07
3840695	1.2840797444340778e-06
3840769	1.5209071002767323e-05
3841359	3.2287075147790833e-07
3842377	2.0987248725880373e-07
3842441	8.342076108438714e-07
3842474	2.7891632647511064e-05
3842489	2.0976043260523574e-07
3842610	2.0997039404416262e-07
3842800	2.5867439076533258e-05
3842948	2.0958288490168032e-07
3843505	3.1931690799847477e-06
3843827	2.1656811083551225e-07
3843874	2.0958288490168032e-07
3844502	7.18699149416862e-06
3844893	2.1478909644971775e-07
3845012	3.6484646538083886e-06
3845021	2.3309225757137353e-05
3845433	2.5984838664580468e-05
3845486	2.0958288490168032e-07
3845666	2.1132135010593207e-07
3845764	3.968237130623871e-05
3845810	9.866168856631304e-07
3845869	1.583643990858451e-05
3846025	1.0672553741034461e-05
3846115	3.4076848394395777e-06
3846380	3.390030407361209e-05
3846874	1.739780707997143e-05
3847030	2.1619468653522583e-05
3847924	2.519738259641624e-05
3848559	4.709211297164225e-06
3848789	5.820198493169409e-06
3849900	2.0958288490168032e-07
3849946	2.0993038294122244e-07
3850064	8.452475059915563e-07
3850197	1.8305418717489993e-06
3850623	1.866900327956075e-05
3851733	3.975282612883976e-06
3852029	1.0764717169949258e-05
3852894	6.540158107324296e-06
3853003	1.627572083554967e-05
3853374	2.0958288490168032e-07
3853405	2.538794729048563e-05
3854321	3.44786360602524e-05
3854374	5.530668568676256e-06
3854443	2.1002613108638476e-07
3854739	1.9682574874937034e-05
3855273	2.2019600349868764e-07
3855429	2.0958288490168032e-07
3855487	3.6631227541504147e-06
3855564	8.821680019465679e-06
3855602	2.0958288490168032e-07
3856018	7.128122539365916e-06
3856523	2.1086360254899793e-07
3856546	6.021456163965585e-06
3856586	2.0958288490168032e-07
3856626	2.1375627352389947e-07
3857519	2.0975308315353824e-07
3857587	2.0958288490168032e-07
3857604	2.0958288490168032e-07
3857889	2.1349451472254034e-07
3857942	1.0559288301708692e-05
3858115	2.098346123124486e-07
3858265	3.0421865091903483e-05
3858485	1.3786543872925044e-05
3858622	2.76003787420288e-06
3858736	2.0983370716135035e-07
3858939	1.0835046450402596e-06
3859360	2.12926820584172e-07
3859395	2.2321840624176795e-07
3860295	2.0958288490168032e-07
3860311	2.1522672845413227e-05
3860496	2.0958288490168032e-07
3860573	4.339784930872272e-06
3861031	5.973296138805801e-06
3861088	2.0958288490168032e-07
3861611	2.0958288490168032e-07
3862051	9.445285200334403e-07
3862362	2.0988129378801802e-07
3862694	2.0078888259313996e-05
3863107	2.5613333027339623e-05
3863475	2.1100833995760615e-07
3863691	1.2359842673743091e-05
3863788	2.1246935309463362e-07
3863897	2.0958288490168032e-07
3863914	1.5718928934172024e-05
3864163	1.3350827608479267e-05
3864165	1.4857827400202721e-05
3864333	2.3082463966081944e-07
3864879	5.320926599998944e-05
3865036	2.0972145803047299e-07
3865062	6.25948797679635e-06
3865164	2.1194362583586947e-07
3865266	2.373957656635804e-07
3865349	2.098673761983235e-07
3865367	1.2819920504828893e-05
3865728	8.705918695044948e-06
3865844	8.416573859357678e-06
3865908	4.26014635403076e-06
3866868	4.833553914199297e-06
3867317	3.7718552853890856e-06
3867501	2.125821552287285e-07
3867601	2.1115671186244866e-07
3867623	2.736389118596642e-05
3867768	1.1686441735584004e-05
3867941	2.59045592928613e-05
3868754	2.5972054217847535e-05
3868786	2.1348883026455696e-07
3868853	2.0958288490168032e-07
3869147	2.2106544573668287e-07
3869193	2.0958288490168032e-07
3869412	2.0958288490168032e-07
3869671	4.144608320965807e-07
3869986	2.1296406763949985e-07
3870315	2.116027412621172e-07
3870529	2.0958288490168032e-07
3871120	2.172632713236425e-07
3871873	2.0976245970414637e-07
3872101	3.798408427307016e-07
3872669	3.4862479066272326e-07
3873623	2.0958288490168032e-07
3874017	8.731132118139023e-07
3874064	3.783791208968873e-05
3874196	2.098539001948032e-07
3874674	2.0958288490168032e-07
3874763	8.278856389143663e-05
3874873	7.871020193395697e-06
3875306	4.55261688547065e-05
3875381	4.8313576471460135e-06
3875429	2.0958288490168032e-07
3876218	5.366523534137308e-06
3876474	3.0474273493047517e-06
3876709	8.72394178199658e-06
3876890	4.866584275547419e-06
3877590	7.866165722086236e-07
3877671	3.4119913581962875e-06
3878064	6.799844175019929e-06
3878251	2.949098485138308e-05
3878593	4.507680935148543e-06
3878903	4.852610414149643e-05
3878933	3.4264124448958417e-06
3879073	7.745848716873668e-06
3879776	1.2635459828539525e-05
3880001	9.06182574269312e-07
3880246	9.545961527946559e-06
3880403	7.943855651101313e-06
3880591	6.475169616668743e-05
3881112	2.9993425248877097e-07
3881330	2.0958288490168032e-07
3881629	2.5272387738001137e-06
3881727	2.2622054213174367e-07
3881884	2.6255660991205057e-05
3882074	2.0988119111274101e-07
3882104	4.869283221627666e-06
3882389	2.2876464878744383e-07
3882422	2.0958288490168032e-07
3883351	2.3321433297207142e-07
3883441	2.3157838709577665e-07
3883653	2.393139440258568e-07
3883800	2.7486561877155735e-06
3884632	5.811777602337353e-06
3884767	5.639565455737689e-06
3885044	2.0958288490168032e-07
3885055	2.1891446997574162e-07
3885256	2.0958288490168032e-07
3885304	2.0976377458939872e-07
3885308	1.3068214243354766e-05
3885503	3.6078798416170345e-05
3885929	5.651531435941116e-06
3885965	2.09706699676223e-07
3886077	3.4288981498422895e-05
3886384	2.0958288490168032e-07
3886522	2.0958288490168032e-07
3886637	2.1110637697712723e-07
3887189	2.391552736536946e-07
3887458	4.661024778770274e-06
3888575	2.7132571166641253e-07
3888598	2.0982796282943273e-07
3888750	1.3233908195227088e-05
3889017	2.6796233629319764e-05
3889105	6.182180379946805e-07
3889375	1.9574289018420476e-05
3889501	3.279708563075526e-06
3889585	1.4765910531633323e-06
3889748	7.708163546948204e-06
3890175	1.320218314403923e-05
3890250	2.2824058032928742e-07
3890768	2.0973198987454122e-07
3890814	2.0958288490168032e-07
3890945	2.09824586478731e-07
3890983	2.49402469911713e-07
3891217	2.3426646275547472e-07
3891411	3.222273171842812e-06
3891444	2.0958288490168032e-07
