,actor_id,issuecomment,openissue,openPR,reviewcomment,mergePR,label,participation_score,code_contribution_score
0,29231,1.0,0.0,1.0,14.0,0.0,0,1.0,59.0
1,64772,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
2,328693,4.0,0.0,0.0,10.0,0.0,0,4.0,40.0
3,548443,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
4,552990,0.0,0.0,0.0,3.0,0.0,0,0.0,12.0
5,582584,0.0,0.0,1.0,0.0,0.0,0,0.0,3.0
6,1298682,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
7,1306724,2.0,0.0,2.0,6.0,1.0,0,2.0,35.0
8,1312389,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
9,1326879,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
10,1371212,0.0,0.0,0.0,30.0,0.0,0,0.0,120.0
11,1544285,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
12,1699033,2.0,2.0,0.0,0.0,0.0,0,6.0,0.0
13,2002279,0.0,0.0,2.0,12.0,3.0,1,0.0,69.0
14,2016660,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
15,2089196,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
16,2148867,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
17,2272252,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
18,2417391,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
19,2472797,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
20,2526276,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
21,2719771,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
22,2749234,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
23,2766645,26.0,3.0,0.0,0.0,0.0,0,32.0,0.0
24,2929527,5.0,1.0,9.0,1.0,8.0,1,7.0,71.0
25,2936886,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
26,3038472,4.0,0.0,4.0,5.0,2.0,1,4.0,42.0
27,3069790,2.0,0.0,7.0,37.0,3.0,1,2.0,184.0
28,3124643,2.0,2.0,0.0,0.0,0.0,0,6.0,0.0
29,3177864,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
30,3197038,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
31,3206718,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
32,3315048,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
33,3382620,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
34,3390197,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
35,3429344,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
36,3439673,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
37,3864344,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
38,3889524,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
39,3903722,0.0,0.0,1.0,17.0,1.0,0,0.0,76.0
40,3920920,5.0,1.0,0.0,0.0,0.0,0,7.0,0.0
41,4081484,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
42,4128131,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
43,4272351,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
44,4454836,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
45,4593091,0.0,2.0,0.0,0.0,0.0,0,4.0,0.0
46,4641009,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
47,4688773,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
48,5151146,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
49,5345932,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
50,5366266,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
51,5457221,1.0,0.0,1.0,0.0,0.0,0,1.0,3.0
52,5738952,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
53,5746283,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
54,5762635,5.0,1.0,0.0,0.0,0.0,0,7.0,0.0
55,5858920,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
56,5894445,3.0,0.0,1.0,0.0,1.0,0,3.0,8.0
57,5899962,8.0,1.0,0.0,0.0,0.0,0,10.0,0.0
58,5955111,4.0,0.0,4.0,2.0,4.0,1,4.0,40.0
59,5997715,1.0,0.0,12.0,8.0,8.0,1,1.0,108.0
60,6076976,0.0,0.0,4.0,5.0,5.0,1,0.0,57.0
61,6134289,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
62,6269503,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
63,6309021,11.0,0.0,4.0,2.0,4.0,1,11.0,40.0
64,6318811,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
65,6359205,0.0,0.0,1.0,0.0,0.0,0,0.0,3.0
66,6385978,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
67,6436061,5.0,5.0,0.0,0.0,0.0,0,15.0,0.0
68,6477100,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
69,6737864,15.0,0.0,13.0,57.0,14.0,1,15.0,337.0
70,6823778,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
71,6824077,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
72,6850074,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
73,6888866,24.0,0.0,47.0,51.0,39.0,1,24.0,540.0
74,6914038,0.0,0.0,3.0,10.0,3.0,1,0.0,64.0
75,7066813,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
76,7080798,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
77,7138133,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
78,7160927,5.0,0.0,3.0,0.0,3.0,1,5.0,24.0
79,7282656,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
80,7403063,12.0,1.0,0.0,0.0,0.0,0,14.0,0.0
81,7497393,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
82,7534971,9.0,1.0,4.0,2.0,3.0,1,11.0,35.0
83,7693110,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
84,7789012,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
85,7845005,1.0,0.0,0.0,22.0,0.0,0,1.0,88.0
86,7878012,6.0,4.0,0.0,0.0,0.0,0,14.0,0.0
87,7913861,1.0,0.0,16.0,49.0,9.0,1,1.0,289.0
88,8059137,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
89,8255171,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
90,8372068,0.0,0.0,3.0,0.0,2.0,1,0.0,19.0
91,8500369,0.0,0.0,1.0,0.0,0.0,0,0.0,3.0
92,8502179,1.0,2.0,0.0,0.0,0.0,0,5.0,0.0
93,8555991,4.0,0.0,2.0,29.0,3.0,1,4.0,137.0
94,8676590,0.0,0.0,6.0,0.0,2.0,1,0.0,28.0
95,8758315,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
96,9125768,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
97,9301846,16.0,0.0,35.0,95.0,32.0,1,16.0,645.0
98,9363289,1.0,0.0,4.0,6.0,2.0,1,1.0,46.0
99,9513283,6.0,2.0,0.0,0.0,0.0,0,10.0,0.0
100,9607334,1.0,2.0,0.0,0.0,0.0,0,5.0,0.0
101,9715722,2.0,0.0,1.0,0.0,0.0,0,2.0,3.0
102,9973393,11.0,0.0,1.0,5.0,1.0,0,11.0,28.0
103,10047064,0.0,0.0,1.0,2.0,2.0,0,0.0,21.0
104,10071044,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
105,10156441,5.0,0.0,0.0,0.0,0.0,0,5.0,0.0
107,10295314,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
108,10721757,3.0,0.0,14.0,42.0,4.0,1,3.0,230.0
109,10734244,2.0,0.0,2.0,0.0,0.0,0,2.0,6.0
110,10794955,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
111,10826371,2.0,0.0,3.0,5.0,2.0,1,2.0,39.0
112,10847947,3.0,3.0,0.0,0.0,0.0,0,9.0,0.0
113,10880007,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
114,11040637,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
115,11084132,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
116,11174777,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
117,11204124,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
118,11547233,5.0,1.0,0.0,0.0,0.0,0,7.0,0.0
119,11568925,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
120,11571300,189.0,0.0,0.0,0.0,0.0,0,189.0,0.0
121,11607785,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
122,11663212,5.0,0.0,19.0,54.0,9.0,1,5.0,318.0
123,11935832,19.0,62.0,5.0,29.0,4.0,0,143.0,151.0
124,11992901,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
125,12021459,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
126,12107462,0.0,2.0,0.0,0.0,0.0,0,4.0,0.0
127,12153574,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
128,12273405,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
129,12406017,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
130,12407750,1.0,0.0,3.0,9.0,2.0,1,1.0,55.0
131,12471701,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
133,12605721,36.0,0.0,16.0,6.0,10.0,1,36.0,122.0
134,12762412,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
135,12878858,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
136,12910089,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
137,13048366,0.0,0.0,11.0,30.0,11.0,1,0.0,208.0
138,13104100,0.0,0.0,4.0,1.0,2.0,1,0.0,26.0
139,13307142,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
140,13469016,0.0,0.0,22.0,7.0,19.0,1,0.0,189.0
141,13541238,0.0,0.0,1.0,0.0,1.0,0,0.0,8.0
142,13695086,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
143,13788388,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
144,13790325,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
145,13805221,8.0,2.0,1.0,0.0,0.0,0,12.0,3.0
146,13829174,5.0,3.0,1.0,0.0,0.0,0,11.0,3.0
147,14087480,4.0,0.0,0.0,2.0,0.0,0,4.0,8.0
148,14089041,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
149,14105589,4.0,0.0,0.0,2.0,0.0,0,4.0,8.0
150,14270174,22.0,0.0,4.0,2.0,3.0,1,22.0,35.0
151,14275056,3.0,1.0,6.0,4.0,5.0,1,5.0,59.0
152,14818350,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
153,14884056,8.0,3.0,3.0,1.0,1.0,0,14.0,18.0
154,14963836,19.0,2.0,16.0,20.0,16.0,1,23.0,208.0
155,15085062,30.0,0.0,11.0,19.0,11.0,1,30.0,164.0
156,15216518,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
157,15273348,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
158,15309571,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
159,15357846,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
160,15628872,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
161,15654389,1.0,2.0,0.0,0.0,0.0,0,5.0,0.0
162,15712990,11.0,0.0,0.0,0.0,0.0,0,11.0,0.0
163,15810355,1.0,0.0,9.0,7.0,5.0,1,1.0,80.0
164,15834669,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
165,16025309,0.0,0.0,13.0,7.0,6.0,1,0.0,97.0
166,16071449,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
167,16203966,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
168,16222986,13.0,0.0,10.0,2.0,3.0,1,13.0,53.0
169,16249744,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
171,16662989,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
172,16698950,11.0,0.0,10.0,29.0,6.0,1,11.0,176.0
173,16713428,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
174,16732362,10.0,0.0,0.0,0.0,0.0,0,10.0,0.0
175,16741165,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
176,16789936,0.0,1.0,2.0,4.0,2.0,1,2.0,32.0
177,16793970,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
178,16911935,8.0,0.0,7.0,28.0,5.0,1,8.0,158.0
179,16949144,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
180,16953187,1.0,0.0,19.0,12.0,17.0,1,1.0,190.0
181,17102274,0.0,1.0,1.0,3.0,1.0,0,2.0,20.0
182,17264083,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
183,17507454,0.0,0.0,1.0,3.0,0.0,0,0.0,15.0
184,17514683,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
185,17582080,7.0,0.0,10.0,9.0,2.0,1,7.0,76.0
186,17672769,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
187,17673696,0.0,0.0,5.0,6.0,5.0,1,0.0,64.0
188,17696228,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
189,17699537,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
190,17705473,0.0,0.0,7.0,0.0,3.0,1,0.0,36.0
191,17897185,1.0,0.0,8.0,15.0,4.0,1,1.0,104.0
192,17916482,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
193,17959698,0.0,0.0,16.0,1.0,11.0,1,0.0,107.0
194,18069515,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
195,18070600,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
196,18096556,2.0,3.0,0.0,0.0,0.0,0,8.0,0.0
197,18156349,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
198,18277990,3.0,0.0,5.0,48.0,4.0,1,3.0,227.0
199,18392483,6.0,0.0,0.0,0.0,0.0,0,6.0,0.0
200,18416103,1.0,2.0,0.0,0.0,0.0,0,5.0,0.0
201,18511799,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
202,18761565,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
203,19226226,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
204,19238174,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
205,19307549,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
206,19339784,2.0,0.0,0.0,17.0,0.0,0,2.0,68.0
207,19343173,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
208,19485646,22.0,0.0,21.0,20.0,20.0,1,22.0,243.0
209,19505695,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
210,19517597,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
211,19523330,4.0,0.0,2.0,0.0,2.0,0,4.0,16.0
212,19574012,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
213,19612057,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
214,19706682,1.0,0.0,3.0,5.0,3.0,1,1.0,44.0
215,19747891,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
216,19748572,0.0,0.0,3.0,15.0,1.0,1,0.0,74.0
217,19858774,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
218,19964528,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
219,19977378,1.0,0.0,3.0,5.0,2.0,1,1.0,39.0
220,20043808,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
221,20067404,0.0,0.0,1.0,1.0,1.0,0,0.0,12.0
222,20089966,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
223,20129376,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
224,20274488,9.0,0.0,0.0,0.0,0.0,0,9.0,0.0
225,20312824,5.0,0.0,0.0,0.0,0.0,0,5.0,0.0
226,20448762,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
227,20467191,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
228,20529249,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
229,20554008,0.0,0.0,12.0,23.0,5.0,1,0.0,153.0
230,20575801,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
231,20623194,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
232,20660507,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
233,20838823,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
234,20855315,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
235,20926735,0.0,2.0,0.0,0.0,0.0,0,4.0,0.0
236,20993495,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
237,21085266,6.0,0.0,5.0,15.0,1.0,1,6.0,80.0
238,21151102,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
239,21214005,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
240,21300069,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
241,21302167,0.0,0.0,1.0,1.0,1.0,0,0.0,12.0
242,21311236,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
243,21340925,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
244,22114318,39.0,7.0,21.0,10.0,15.0,1,53.0,178.0
245,22125606,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
246,22128369,13.0,0.0,19.0,28.0,16.0,1,13.0,249.0
247,22165420,5.0,0.0,0.0,0.0,0.0,0,5.0,0.0
248,22229829,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
249,22235422,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
250,22268236,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
251,22294014,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
252,22334008,0.0,0.0,10.0,4.0,5.0,1,0.0,71.0
253,22361972,1.0,0.0,5.0,19.0,2.0,1,1.0,101.0
254,22365664,4.0,0.0,4.0,3.0,3.0,1,4.0,39.0
255,22408443,4.0,0.0,2.0,0.0,0.0,0,4.0,6.0
256,22424850,2.0,0.0,3.0,4.0,2.0,1,2.0,35.0
257,22561442,12.0,0.0,10.0,78.0,6.0,1,12.0,372.0
258,22673612,13.0,2.0,0.0,0.0,0.0,0,17.0,0.0
259,22705546,7.0,0.0,0.0,0.0,0.0,0,7.0,0.0
260,22713115,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
261,22834141,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
262,22837042,6.0,1.0,0.0,0.0,0.0,0,8.0,0.0
263,22937122,1.0,0.0,16.0,11.0,9.0,1,1.0,137.0
264,22989727,11.0,3.0,5.0,4.0,6.0,1,17.0,61.0
265,22994213,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
266,23089871,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
267,23093488,7.0,0.0,0.0,9.0,0.0,0,7.0,36.0
268,23097963,0.0,0.0,17.0,7.0,9.0,1,0.0,124.0
269,23137816,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
270,23226210,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
271,23230891,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
272,23264151,3.0,0.0,3.0,8.0,2.0,1,3.0,51.0
273,23288056,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
274,23288609,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
275,23375707,9.0,3.0,0.0,0.0,0.0,0,15.0,0.0
276,23376508,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
277,23395456,9.0,1.0,0.0,0.0,0.0,0,11.0,0.0
278,23398086,0.0,0.0,4.0,1.0,3.0,1,0.0,31.0
279,23400855,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
280,23427135,0.0,0.0,10.0,12.0,6.0,1,0.0,108.0
281,23451495,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
282,23453851,1.0,0.0,1.0,0.0,1.0,0,1.0,8.0
283,23492967,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
284,23546114,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
285,23546166,10.0,8.0,0.0,0.0,0.0,0,26.0,0.0
286,23565837,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
287,23625746,12.0,0.0,3.0,0.0,3.0,1,12.0,24.0
288,23638918,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
289,23647349,0.0,0.0,11.0,4.0,7.0,1,0.0,84.0
290,23696285,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
291,23730724,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
292,23737287,1.0,0.0,2.0,0.0,1.0,0,1.0,11.0
293,24198562,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
294,24290792,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
295,24316588,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
296,24390500,12.0,0.0,0.0,0.0,0.0,0,12.0,0.0
297,24435886,0.0,0.0,1.0,2.0,1.0,0,0.0,16.0
298,24502733,0.0,0.0,13.0,0.0,8.0,1,0.0,79.0
299,24504497,0.0,0.0,11.0,111.0,7.0,1,0.0,512.0
300,24505935,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
301,24568452,5.0,8.0,0.0,0.0,0.0,0,21.0,0.0
302,24636140,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
303,24778022,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
304,24829556,0.0,0.0,25.0,12.0,13.0,1,0.0,188.0
305,24907968,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
306,25193686,16.0,5.0,0.0,0.0,0.0,0,26.0,0.0
307,25279174,8.0,0.0,35.0,52.0,24.0,1,8.0,433.0
308,25543137,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
309,25629861,5.0,0.0,0.0,0.0,0.0,0,5.0,0.0
310,25639514,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
311,25691046,1.0,0.0,27.0,23.0,26.0,1,1.0,303.0
312,25763405,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
313,25795827,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
314,25809855,15.0,0.0,0.0,0.0,0.0,0,15.0,0.0
315,25944322,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
316,25956447,5.0,0.0,0.0,0.0,0.0,0,5.0,0.0
317,25997789,19.0,0.0,10.0,8.0,10.0,1,19.0,112.0
318,26041881,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
319,26077659,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
320,26237645,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
321,26295563,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
322,26297768,42.0,19.0,0.0,0.0,0.0,0,80.0,0.0
323,26355960,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
324,26377421,15.0,0.0,29.0,79.0,30.0,1,15.0,553.0
325,26408901,29.0,0.0,33.0,4.0,16.0,1,29.0,195.0
326,26452514,4.0,5.0,0.0,0.0,0.0,0,14.0,0.0
327,26475063,1.0,1.0,0.0,0.0,0.0,0,3.0,0.0
328,26483581,0.0,0.0,2.0,0.0,2.0,0,0.0,16.0
329,26525450,2.0,5.0,0.0,0.0,0.0,0,12.0,0.0
330,26530573,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
331,26592129,31.0,0.0,4.0,0.0,2.0,1,31.0,22.0
332,26615455,15.0,0.0,1.0,42.0,0.0,0,15.0,171.0
333,26810868,0.0,0.0,9.0,0.0,5.0,1,0.0,52.0
334,26834233,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
335,26922892,22.0,0.0,28.0,29.0,21.0,1,22.0,305.0
336,26929143,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
337,27005213,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
338,27048832,13.0,0.0,0.0,0.0,0.0,0,13.0,0.0
339,27151961,2.0,0.0,22.0,1.0,13.0,1,2.0,135.0
340,27223114,10.0,0.0,0.0,0.0,0.0,0,10.0,0.0
341,27273035,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
342,27281811,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
343,27303600,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
344,27354016,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
345,27406337,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
346,27532045,2.0,2.0,0.0,0.0,0.0,0,6.0,0.0
347,27617225,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
348,27690278,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
349,27951630,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
350,28081098,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
351,28379894,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
352,28588778,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
353,28639377,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
354,28671582,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
355,28736935,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
356,28780268,5.0,1.0,0.0,0.0,0.0,0,7.0,0.0
357,28918243,19.0,0.0,3.0,0.0,0.0,0,19.0,9.0
358,28981817,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
359,28988355,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
360,29245900,20.0,0.0,10.0,4.0,8.0,1,20.0,86.0
361,29249150,0.0,0.0,7.0,15.0,5.0,1,0.0,106.0
362,29419433,0.0,2.0,0.0,0.0,0.0,0,4.0,0.0
363,29689136,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
364,29772300,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
365,29775096,3.0,0.0,0.0,0.0,0.0,0,3.0,0.0
366,29832297,10.0,0.0,35.0,4.0,26.0,1,10.0,251.0
367,30189777,6.0,0.0,0.0,0.0,0.0,0,6.0,0.0
368,30210999,2.0,0.0,0.0,0.0,0.0,0,2.0,0.0
369,30222121,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
370,30226693,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
371,30228238,2.0,0.0,29.0,20.0,11.0,1,2.0,222.0
372,30252289,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
373,30338746,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
374,30462240,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
375,30516196,0.0,0.0,4.0,20.0,4.0,1,0.0,112.0
376,30695251,4.0,0.0,0.0,0.0,0.0,0,4.0,0.0
377,30888016,2.0,1.0,0.0,0.0,0.0,0,4.0,0.0
378,30919197,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
379,31060617,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
380,31130127,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
381,31271515,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
382,31386411,2.0,0.0,13.0,50.0,7.0,1,2.0,274.0
383,31554245,3.0,1.0,0.0,0.0,0.0,0,5.0,0.0
384,31559413,19.0,0.0,2.0,0.0,0.0,0,19.0,6.0
385,31640436,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
386,31772922,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0
387,31793509,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
388,31800336,12.0,0.0,17.0,74.0,12.0,1,12.0,407.0
389,31800397,0.0,1.0,0.0,0.0,0.0,0,2.0,0.0
